# mean; median; std; sam; rmse; rmse; ergas; uqi
16.48938;12.00000;15.42722;0.14204;22.58094;0.08855;21.94011;0.98832
16.18117;12.00000;16.22242;0.13630;22.91282;0.08985;21.94011;0.98923
17.44004;12.00000;18.42844;0.17221;25.37247;0.09950;21.94011;0.98297
