# MSE;MAE
0.2040268;0.4389125
0.2025081;0.4372249
0.1996318;0.4339675
0.1930655;0.4263099
0.1774677;0.4075031
0.1463530;0.3663435
0.0974806;0.2881598
0.0562156;0.2041620
0.0338846;0.1397763
0.0245485;0.1040063
0.0213666;0.0863548
0.0200929;0.0771104
0.0197227;0.0733038
0.0195468;0.0711588
0.0194722;0.0700216
0.0194259;0.0692528
0.0194015;0.0688026
0.0193845;0.0684842
0.0193744;0.0682729
0.0193670;0.0681143
0.0193599;0.0679523
0.0193546;0.0678355
0.0193500;0.0677216
0.0193453;0.0676100
0.0193418;0.0675171
0.0193377;0.0674101
0.0193346;0.0673202
0.0193314;0.0672358
0.0193287;0.0671615
0.0193262;0.0670922
0.0193242;0.0670308
0.0193221;0.0669713
0.0193205;0.0669185
0.0193184;0.0668545
0.0193168;0.0668026
0.0193151;0.0667447
0.0193133;0.0666841
0.0193120;0.0666371
0.0193105;0.0665814
0.0193090;0.0665296
0.0193078;0.0664839
0.0193066;0.0664347
0.0193055;0.0663900
0.0193043;0.0663428
0.0193034;0.0663018
0.0193023;0.0662535
0.0193015;0.0662183
0.0193008;0.0661823
0.0193000;0.0661477
0.0192994;0.0661189
0.0192988;0.0660878
0.0192983;0.0660595
0.0192977;0.0660302
0.0192971;0.0660015
0.0192967;0.0659760
0.0192963;0.0659533
0.0192958;0.0659275
0.0192954;0.0659049
0.0192951;0.0658843
0.0192948;0.0658657
0.0192944;0.0658449
0.0192942;0.0658288
0.0192939;0.0658126
0.0192936;0.0657965
0.0192934;0.0657810
0.0192932;0.0657685
0.0192929;0.0657504
0.0192928;0.0657374
0.0192925;0.0657214
0.0192923;0.0657078
0.0192921;0.0656954
0.0192919;0.0656814
0.0192918;0.0656691
0.0192916;0.0656548
0.0192914;0.0656419
0.0192913;0.0656279
0.0192911;0.0656144
0.0192910;0.0656017
0.0192908;0.0655885
0.0192907;0.0655786
0.0192905;0.0655669
0.0192904;0.0655574
0.0192903;0.0655474
0.0192902;0.0655391
0.0192901;0.0655306
0.0192900;0.0655231
0.0192900;0.0655157
0.0192899;0.0655079
0.0192898;0.0655014
0.0192897;0.0654947
0.0192897;0.0654888
0.0192896;0.0654823
0.0192895;0.0654767
0.0192895;0.0654712
0.0192894;0.0654641
0.0192893;0.0654585
0.0192893;0.0654535
0.0192892;0.0654480
0.0192892;0.0654431
0.0192891;0.0654370
0.0192891;0.0654323
0.0192890;0.0654269
0.0192890;0.0654217
0.0192889;0.0654169
0.0192889;0.0654120
0.0192888;0.0654078
0.0192888;0.0654023
0.0192887;0.0653965
0.0192887;0.0653896
0.0192886;0.0653841
0.0192886;0.0653789
0.0192885;0.0653739
0.0192885;0.0653694
0.0192884;0.0653651
0.0192884;0.0653606
0.0192884;0.0653554
0.0192883;0.0653502
0.0192883;0.0653450
0.0192882;0.0653399
0.0192882;0.0653362
0.0192882;0.0653332
0.0192881;0.0653303
0.0192881;0.0653275
0.0192881;0.0653247
0.0192880;0.0653220
0.0192880;0.0653188
0.0192880;0.0653150
0.0192880;0.0653115
0.0192879;0.0653084
0.0192879;0.0653057
0.0192879;0.0653031
0.0192878;0.0653001
0.0192878;0.0652980
0.0192878;0.0652963
0.0192878;0.0652946
0.0192877;0.0652925
0.0192877;0.0652901
0.0192877;0.0652882
0.0192877;0.0652865
0.0192876;0.0652850
0.0192876;0.0652831
0.0192876;0.0652808
0.0192876;0.0652782
0.0192875;0.0652761
0.0192875;0.0652740
0.0192875;0.0652723
0.0192875;0.0652704
0.0192874;0.0652693
0.0192874;0.0652680
0.0192874;0.0652661
0.0192873;0.0652642
0.0192873;0.0652617
0.0192873;0.0652598
0.0192873;0.0652584
0.0192872;0.0652575
0.0192872;0.0652563
0.0192872;0.0652546
0.0192871;0.0652527
0.0192871;0.0652504
0.0192871;0.0652479
0.0192870;0.0652455
0.0192870;0.0652431
0.0192870;0.0652410
0.0192870;0.0652395
0.0192869;0.0652384
0.0192869;0.0652372
0.0192869;0.0652354
0.0192868;0.0652336
0.0192868;0.0652328
0.0192868;0.0652321
0.0192867;0.0652309
0.0192867;0.0652301
0.0192867;0.0652299
0.0192866;0.0652307
0.0192866;0.0652311
0.0192865;0.0652322
0.0192865;0.0652336
0.0192864;0.0652339
0.0192864;0.0652344
0.0192863;0.0652345
0.0192863;0.0652343
0.0192862;0.0652332
0.0192862;0.0652321
0.0192861;0.0652314
0.0192861;0.0652307
0.0192860;0.0652308
0.0192860;0.0652307
0.0192859;0.0652291
0.0192859;0.0652269
0.0192858;0.0652248
0.0192858;0.0652252
0.0192857;0.0652260
0.0192856;0.0652260
0.0192855;0.0652255
0.0192855;0.0652251
0.0192854;0.0652248
0.0192853;0.0652249
0.0192852;0.0652253
0.0192851;0.0652250
0.0192851;0.0652243
0.0192849;0.0652246
0.0192848;0.0652250
0.0192847;0.0652263
0.0192846;0.0652273
0.0192845;0.0652269
0.0192843;0.0652269
0.0192842;0.0652287
0.0192841;0.0652315
0.0192839;0.0652316
0.0192837;0.0652298
0.0192836;0.0652287
0.0192834;0.0652284
0.0192832;0.0652303
0.0192830;0.0652314
0.0192828;0.0652335
0.0192826;0.0652354
0.0192823;0.0652357
0.0192821;0.0652362
0.0192818;0.0652358
0.0192814;0.0652335
0.0192811;0.0652353
0.0192806;0.0652377
0.0192803;0.0652424
0.0192799;0.0652487
0.0192793;0.0652485
0.0192788;0.0652500
0.0192782;0.0652521
0.0192775;0.0652565
0.0192766;0.0652622
0.0192758;0.0652739
0.0192747;0.0652859
0.0192729;0.0652949
0.0192713;0.0653060
0.0192694;0.0653252
0.0192669;0.0653344
0.0192641;0.0653538
0.0192591;0.0653766
0.0192528;0.0654169
0.0192415;0.0654927
0.0192280;0.0655864
0.0191910;0.0657055
0.0191672;0.0661523
0.0191132;0.0662149
0.0190797;0.0662161
0.0190714;0.0656744
0.0189680;0.0652131
0.0188262;0.0654564
0.0188634;0.0658067
0.0187768;0.0651195
0.0187256;0.0650032
0.0186231;0.0649917
0.0185398;0.0649423
0.0185205;0.0644755
0.0183693;0.0642165
0.0182727;0.0642624
0.0181513;0.0638622
0.0180431;0.0634373
0.0179428;0.0634224
0.0178232;0.0630176
0.0177352;0.0626888
0.0176476;0.0623303
0.0175850;0.0620770
0.0174995;0.0620044
0.0173319;0.0616966
0.0167732;0.0613269
0.0162037;0.0603338
0.0160507;0.0596923
0.0155508;0.0589384
0.0147825;0.0580583
0.0137145;0.0567102
0.0124870;0.0545651
0.0102540;0.0492416
0.0066519;0.0414885
0.0045648;0.0384985
0.0043124;0.0358376
0.0040786;0.0366308
0.0037325;0.0335487
0.0032939;0.0312106
0.0031166;0.0310700
0.0029312;0.0293996
0.0028909;0.0301612
0.0027161;0.0292640
0.0026516;0.0284344
0.0026390;0.0289738
0.0026006;0.0279330
0.0025212;0.0284851
0.0024503;0.0281685
0.0024643;0.0273220
0.0023844;0.0275946
0.0023268;0.0270071
0.0023113;0.0267943
0.0022811;0.0271207
0.0022302;0.0262705
0.0022354;0.0266738
0.0021757;0.0263242
0.0021480;0.0259599
0.0021840;0.0259565
0.0022162;0.0269919
0.0021373;0.0256162
0.0020597;0.0256574
0.0020196;0.0255911
0.0020183;0.0250071
0.0019757;0.0252746
0.0019498;0.0249194
0.0019391;0.0245904
0.0019190;0.0249387
0.0019343;0.0245159
0.0018860;0.0248725
0.0018678;0.0243215
0.0018251;0.0244707
0.0018135;0.0239829
0.0017821;0.0237325
0.0017845;0.0242380
0.0017744;0.0237292
0.0017301;0.0238291
0.0017147;0.0234535
0.0016910;0.0236400
0.0016655;0.0235118
0.0016537;0.0232058
0.0016414;0.0234996
0.0016106;0.0232117
0.0015902;0.0230046
0.0015716;0.0227748
0.0015809;0.0232188
0.0016246;0.0228288
0.0015284;0.0229400
0.0015074;0.0227097
0.0014985;0.0227520
0.0014970;0.0224670
0.0014551;0.0223738
0.0014485;0.0221036
0.0014302;0.0222845
0.0014188;0.0217990
0.0014476;0.0224614
0.0014645;0.0218886
0.0014287;0.0225331
0.0013533;0.0215220
0.0013434;0.0218249
0.0013343;0.0213802
0.0013345;0.0216607
0.0013496;0.0210446
0.0013019;0.0212862
0.0013477;0.0208732
0.0013532;0.0217518
0.0015249;0.0215329
0.0014232;0.0223004
0.0013773;0.0209933
0.0012844;0.0213849
0.0012105;0.0203753
0.0011820;0.0202726
0.0011893;0.0203116
0.0011719;0.0200890
0.0011619;0.0199454
0.0011522;0.0200758
0.0011325;0.0199197
0.0011305;0.0200411
0.0011135;0.0198490
0.0011160;0.0196039
0.0010978;0.0194284
0.0010808;0.0192536
0.0010766;0.0192173
0.0010609;0.0192687
0.0010589;0.0193118
0.0010478;0.0192423
0.0010417;0.0191116
0.0010377;0.0190027
0.0010295;0.0187952
0.0010194;0.0186470
0.0010111;0.0186162
0.0010080;0.0185422
0.0010011;0.0186599
0.0010217;0.0186838
0.0010092;0.0189645
0.0010280;0.0185963
0.0010032;0.0187222
0.0010155;0.0183949
0.0009944;0.0187705
0.0009719;0.0187562
0.0009763;0.0183951
0.0009611;0.0183205
0.0009745;0.0180284
0.0009567;0.0183213
0.0009999;0.0182780
0.0009762;0.0179852
0.0009471;0.0184546
0.0009493;0.0181420
0.0009332;0.0180557
0.0009105;0.0175662
0.0009044;0.0174218
0.0008915;0.0174603
0.0008877;0.0174604
0.0008927;0.0175414
0.0008845;0.0174256
0.0008986;0.0176587
0.0009084;0.0173717
0.0009176;0.0179166
0.0009455;0.0178222
0.0009065;0.0173901
0.0008722;0.0175480
0.0008754;0.0173450
0.0008374;0.0171945
0.0008477;0.0172916
0.0008405;0.0174241
0.0008450;0.0172573
0.0009139;0.0177018
0.0008941;0.0177883
0.0009270;0.0175880
0.0008481;0.0171103
0.0008689;0.0169254
0.0008634;0.0174705
0.0008405;0.0169161
0.0008323;0.0167020
0.0008281;0.0167889
0.0008227;0.0167181
0.0008020;0.0166866
0.0008003;0.0165067
0.0007929;0.0164671
0.0008041;0.0164364
0.0007944;0.0164817
0.0007895;0.0165455
0.0007920;0.0164825
0.0007907;0.0165453
0.0007836;0.0164521
0.0007793;0.0164737
0.0007786;0.0164324
0.0007776;0.0164136
0.0007767;0.0162479
0.0007685;0.0161056
0.0007680;0.0161493
0.0007801;0.0162726
0.0007721;0.0163935
0.0007633;0.0162650
0.0007573;0.0160915
0.0007553;0.0160288
0.0007531;0.0160274
0.0007535;0.0159673
0.0007558;0.0160640
0.0007605;0.0161134
0.0007522;0.0159471
0.0007560;0.0159816
0.0007393;0.0159314
0.0007432;0.0159596
0.0007404;0.0157847
0.0007431;0.0157570
0.0007486;0.0156903
0.0007313;0.0156305
0.0007317;0.0156706
0.0007299;0.0157013
0.0007311;0.0158515
0.0007295;0.0158538
0.0007214;0.0156678
0.0007202;0.0155711
0.0007204;0.0155490
0.0007203;0.0155185
0.0007204;0.0155892
0.0007059;0.0154199
0.0007011;0.0153371
0.0007023;0.0153769
0.0006968;0.0152311
0.0006965;0.0152356
0.0006904;0.0152526
0.0006877;0.0151211
0.0006802;0.0149900
0.0006862;0.0152261
0.0006889;0.0151430
0.0006997;0.0152162
0.0006693;0.0151229
0.0006631;0.0150627
0.0006516;0.0148776
0.0006478;0.0146184
0.0006496;0.0145491
0.0006481;0.0146785
0.0006303;0.0144557
0.0006229;0.0143311
0.0006167;0.0144344
0.0006019;0.0143655
0.0005878;0.0141218
0.0005937;0.0141105
0.0005817;0.0140916
0.0005666;0.0141494
0.0005481;0.0137852
0.0005461;0.0135311
0.0005243;0.0134087
0.0005208;0.0134083
0.0005088;0.0131554
0.0005410;0.0136559
0.0005980;0.0142141
0.0005589;0.0139203
0.0005582;0.0138274
0.0005658;0.0137802
0.0005759;0.0139417
0.0005646;0.0138373
0.0005136;0.0133166
0.0004639;0.0126149
0.0004242;0.0118913
0.0004156;0.0123010
0.0004022;0.0119734
0.0003832;0.0115165
0.0003675;0.0115072
0.0003503;0.0111877
0.0003404;0.0109814
0.0003294;0.0108463
0.0003180;0.0106406
0.0003172;0.0105840
0.0003020;0.0103191
0.0002978;0.0102729
0.0002891;0.0101079
0.0002759;0.0098529
0.0002706;0.0097492
0.0002620;0.0096234
0.0002591;0.0096691
0.0002538;0.0095962
0.0002520;0.0094675
0.0002373;0.0093072
0.0002368;0.0093476
0.0002258;0.0091353
0.0002230;0.0089800
0.0002195;0.0090376
0.0002120;0.0088987
0.0002055;0.0086687
0.0001973;0.0085179
0.0001957;0.0085108
0.0001874;0.0083721
0.0001860;0.0083527
0.0001781;0.0082059
0.0001744;0.0081423
0.0001705;0.0080431
0.0001692;0.0080524
0.0001607;0.0078988
0.0001628;0.0079161
0.0001537;0.0076862
0.0001556;0.0078001
0.0001519;0.0077407
0.0001551;0.0078490
0.0001529;0.0077677
0.0001504;0.0076727
0.0001604;0.0079391
0.0001495;0.0076767
0.0001470;0.0077203
0.0001352;0.0074182
0.0001333;0.0073746
0.0001375;0.0074434
0.0001257;0.0071462
0.0001260;0.0071749
0.0001180;0.0069472
0.0001298;0.0072648
0.0001249;0.0071235
0.0001222;0.0070679
0.0001140;0.0068434
0.0001126;0.0067984
0.0001089;0.0067385
0.0001041;0.0065984
0.0001183;0.0069122
0.0001062;0.0065814
0.0001068;0.0067026
0.0000983;0.0064469
0.0000974;0.0063955
0.0000963;0.0063557
0.0001000;0.0064894
0.0000966;0.0063697
0.0000914;0.0062201
0.0000889;0.0061058
0.0000884;0.0060964
0.0000873;0.0060714
0.0000849;0.0059820
0.0000835;0.0059102
0.0000827;0.0058807
0.0000807;0.0058070
0.0000802;0.0058333
0.0000791;0.0057827
0.0000782;0.0057528
0.0000779;0.0057520
0.0000770;0.0057007
0.0000761;0.0056823
0.0000770;0.0057138
0.0000808;0.0058314
0.0000848;0.0059843
0.0000801;0.0058001
0.0000847;0.0058778
0.0000873;0.0059826
0.0001044;0.0064964
0.0000999;0.0062704
0.0001070;0.0064725
0.0001349;0.0070405
0.0001999;0.0081251
0.0001725;0.0074155
0.0002098;0.0077264
0.0001138;0.0067546
0.0001054;0.0066602
0.0000910;0.0060286
0.0000848;0.0058648
0.0000768;0.0057026
0.0000761;0.0057097
0.0000720;0.0055516
0.0000682;0.0054277
0.0000670;0.0053443
0.0000653;0.0052941
0.0000654;0.0053137
0.0000649;0.0052927
0.0000640;0.0052752
0.0000640;0.0052595
0.0000681;0.0054165
0.0000643;0.0052636
0.0000629;0.0052313
0.0000649;0.0053021
0.0000649;0.0053216
0.0000667;0.0052740
0.0000623;0.0051408
0.0000592;0.0050671
0.0000575;0.0050170
0.0000563;0.0049371
0.0000557;0.0049439
0.0000549;0.0049043
0.0000567;0.0049773
0.0000558;0.0049496
0.0000541;0.0048650
0.0000539;0.0048832
0.0000538;0.0048598
0.0000537;0.0048695
0.0000544;0.0048998
0.0000543;0.0048844
0.0000516;0.0047780
0.0000545;0.0049265
0.0000519;0.0047962
0.0000517;0.0048080
0.0000510;0.0047737
0.0000531;0.0048518
0.0000549;0.0048988
0.0000590;0.0050754
0.0000553;0.0049544
0.0000528;0.0048686
0.0000512;0.0047922
0.0000553;0.0049204
0.0000544;0.0049037
0.0000614;0.0051951
0.0000627;0.0052289
0.0000564;0.0049249
0.0000555;0.0049465
0.0000564;0.0049253
0.0000508;0.0047160
0.0000524;0.0048102
0.0000538;0.0048728
0.0000537;0.0048705
0.0000519;0.0047886
0.0000540;0.0048684
0.0000515;0.0047514
0.0000482;0.0046408
0.0000480;0.0045995
0.0000476;0.0046131
0.0000467;0.0045815
0.0000466;0.0045832
0.0000463;0.0045862
0.0000463;0.0045674
0.0000460;0.0045177
0.0000457;0.0045200
0.0000458;0.0045553
0.0000444;0.0044603
0.0000449;0.0044717
0.0000439;0.0044450
0.0000439;0.0044378
0.0000431;0.0044131
0.0000435;0.0044146
0.0000439;0.0044416
0.0000438;0.0044394
0.0000443;0.0044594
0.0000459;0.0045479
0.0000466;0.0045563
0.0000439;0.0044523
0.0000438;0.0044450
0.0000436;0.0043949
0.0000433;0.0044152
0.0000426;0.0043780
0.0000427;0.0043716
0.0000434;0.0044053
0.0000446;0.0044601
0.0000458;0.0045263
0.0000455;0.0045007
0.0000458;0.0045090
0.0000445;0.0044657
0.0000461;0.0045300
0.0000486;0.0046500
0.0000465;0.0045540
0.0000443;0.0044568
0.0000442;0.0044323
0.0000422;0.0043385
0.0000414;0.0043243
0.0000429;0.0043748
0.0000414;0.0043265
0.0000410;0.0043309
0.0000401;0.0042457
0.0000397;0.0042351
0.0000400;0.0042494
0.0000397;0.0042310
0.0000408;0.0043007
0.0000400;0.0042418
0.0000403;0.0042751
0.0000395;0.0042192
0.0000396;0.0042399
0.0000385;0.0041729
0.0000388;0.0041803
0.0000387;0.0041844
0.0000412;0.0043394
0.0000427;0.0043319
0.0000413;0.0043146
0.0000437;0.0044282
0.0000397;0.0041918
0.0000420;0.0043290
0.0000393;0.0042005
0.0000386;0.0041957
0.0000391;0.0042242
0.0000376;0.0041325
0.0000379;0.0041187
0.0000383;0.0041656
0.0000374;0.0040915
0.0000377;0.0041131
0.0000365;0.0040640
0.0000363;0.0040600
0.0000361;0.0040497
0.0000378;0.0041518
0.0000373;0.0041121
0.0000375;0.0041090
0.0000391;0.0042015
0.0000375;0.0041257
0.0000365;0.0040756
0.0000385;0.0041673
0.0000376;0.0041274
0.0000367;0.0040581
0.0000356;0.0040002
0.0000357;0.0040246
0.0000352;0.0039828
0.0000351;0.0039863
0.0000355;0.0040272
0.0000352;0.0039888
0.0000364;0.0040620
0.0000372;0.0041005
0.0000377;0.0041406
0.0000394;0.0041954
0.0000399;0.0041971
0.0000434;0.0043770
0.0000404;0.0042419
0.0000492;0.0045038
0.0000501;0.0046338
0.0000439;0.0043257
0.0000377;0.0041290
0.0000394;0.0042504
0.0000362;0.0040371
0.0000352;0.0040339
0.0000354;0.0040152
0.0000386;0.0041703
0.0000386;0.0041500
0.0000521;0.0047074
0.0000486;0.0044799
0.0000527;0.0047330
0.0000472;0.0044742
0.0000487;0.0045519
0.0000578;0.0048354
0.0000715;0.0051336
0.0000499;0.0046436
0.0000628;0.0049812
0.0000424;0.0043003
0.0000426;0.0043098
0.0000406;0.0042543
0.0000420;0.0043309
0.0000428;0.0043451
0.0000386;0.0041401
0.0000392;0.0040980
0.0000447;0.0044376
0.0000365;0.0041034
0.0000440;0.0043899
0.0000429;0.0042954
0.0000379;0.0041466
0.0000384;0.0041748
0.0000399;0.0042113
0.0000345;0.0039856
0.0000358;0.0040166
0.0000338;0.0039340
0.0000335;0.0039201
0.0000341;0.0039219
0.0000335;0.0039090
0.0000327;0.0038796
0.0000322;0.0038371
0.0000315;0.0038059
0.0000316;0.0038252
0.0000311;0.0037683
0.0000313;0.0037891
0.0000318;0.0038350
0.0000319;0.0038172
0.0000311;0.0037695
0.0000306;0.0037450
0.0000310;0.0037618
0.0000313;0.0037940
0.0000307;0.0037394
0.0000310;0.0037842
0.0000304;0.0037386
0.0000310;0.0037881
0.0000313;0.0037886
0.0000313;0.0037915
0.0000310;0.0037604
0.0000304;0.0037418
0.0000305;0.0037352
0.0000306;0.0037548
0.0000310;0.0037516
0.0000304;0.0037202
0.0000317;0.0038237
0.0000311;0.0037793
0.0000310;0.0037797
0.0000301;0.0037133
0.0000302;0.0037416
0.0000299;0.0036963
0.0000297;0.0036971
0.0000296;0.0036914
0.0000299;0.0036841
0.0000300;0.0037090
0.0000297;0.0036988
0.0000294;0.0036823
0.0000292;0.0036623
0.0000291;0.0036367
0.0000291;0.0036550
0.0000290;0.0036434
0.0000291;0.0036414
0.0000301;0.0036867
0.0000303;0.0036918
0.0000331;0.0038427
0.0000336;0.0039075
0.0000333;0.0038779
0.0000391;0.0041133
0.0000721;0.0051478
0.0000895;0.0055042
0.0000779;0.0050300
0.0000770;0.0053250
0.0000708;0.0050815
0.0000652;0.0049666
0.0001244;0.0062786
0.0001754;0.0071461
0.0002342;0.0076924
0.0000945;0.0057919
0.0000784;0.0055483
0.0000583;0.0049210
0.0000504;0.0045522
0.0000482;0.0045759
0.0000441;0.0043863
0.0000388;0.0041610
0.0000372;0.0039734
0.0000372;0.0040640
0.0000371;0.0040581
0.0000421;0.0043027
0.0000403;0.0041877
0.0000404;0.0041429
0.0000387;0.0040668
0.0000334;0.0038757
0.0000322;0.0038442
0.0000310;0.0038034
0.0000305;0.0037488
0.0000306;0.0037219
0.0000309;0.0037904
0.0000313;0.0037708
0.0000302;0.0037193
0.0000290;0.0036498
0.0000295;0.0036610
0.0000293;0.0036596
0.0000296;0.0036839
0.0000303;0.0036898
0.0000297;0.0036727
0.0000292;0.0036848
0.0000302;0.0037150
0.0000291;0.0036430
0.0000289;0.0036292
0.0000292;0.0036685
0.0000289;0.0036362
0.0000278;0.0035792
0.0000279;0.0035710
0.0000287;0.0036142
0.0000295;0.0036729
0.0000284;0.0035896
0.0000280;0.0035830
0.0000279;0.0035727
0.0000284;0.0036117
0.0000278;0.0035653
0.0000285;0.0036087
0.0000277;0.0035450
0.0000277;0.0035660
0.0000274;0.0035407
0.0000271;0.0035077
0.0000269;0.0034987
0.0000269;0.0035111
0.0000273;0.0035396
0.0000270;0.0035061
0.0000268;0.0034984
0.0000266;0.0034825
0.0000263;0.0034611
0.0000265;0.0034787
0.0000270;0.0035023
0.0000275;0.0035371
0.0000271;0.0035135
0.0000281;0.0035736
0.0000284;0.0036203
0.0000329;0.0038172
0.0000327;0.0038439
0.0000323;0.0038529
0.0000310;0.0037230
0.0000328;0.0038072
0.0000298;0.0036569
0.0000286;0.0035751
0.0000281;0.0035959
0.0000274;0.0035314
0.0000269;0.0035251
0.0000268;0.0034916
0.0000267;0.0034785
0.0000267;0.0035004
0.0000265;0.0034893
0.0000260;0.0034664
0.0000260;0.0034348
0.0000260;0.0034419
0.0000263;0.0034668
0.0000266;0.0034985
0.0000277;0.0035480
0.0000276;0.0035500
0.0000270;0.0034926
0.0000263;0.0034590
0.0000259;0.0034328
0.0000257;0.0034208
0.0000254;0.0034099
0.0000256;0.0034203
0.0000257;0.0034211
0.0000259;0.0034573
0.0000252;0.0033941
0.0000252;0.0033847
0.0000254;0.0034125
0.0000255;0.0034008
0.0000252;0.0033902
0.0000267;0.0034883
0.0000274;0.0035270
0.0000269;0.0035005
0.0000256;0.0034420
0.0000259;0.0034493
0.0000262;0.0034514
0.0000256;0.0034221
0.0000255;0.0034286
0.0000255;0.0034188
0.0000251;0.0033984
0.0000253;0.0034067
0.0000249;0.0033948
0.0000253;0.0033897
0.0000251;0.0034068
0.0000255;0.0034157
0.0000259;0.0034352
0.0000249;0.0033891
0.0000248;0.0033852
0.0000248;0.0033615
0.0000247;0.0033718
0.0000248;0.0033547
0.0000250;0.0033943
0.0000250;0.0033825
0.0000256;0.0034152
0.0000253;0.0034125
0.0000262;0.0034514
0.0000296;0.0036380
0.0000274;0.0035366
0.0000274;0.0035486
0.0000288;0.0036121
0.0000310;0.0037551
0.0000304;0.0037205
0.0000405;0.0041563
0.0000677;0.0049734
0.0000935;0.0053323
0.0002105;0.0071576
0.0001040;0.0057006
0.0000796;0.0052449
0.0000728;0.0050180
0.0000533;0.0045413
0.0000472;0.0044386
0.0000468;0.0043564
0.0000563;0.0047323
0.0000552;0.0044320
0.0000640;0.0048869
0.0000471;0.0042512
0.0000380;0.0040265
0.0000370;0.0040207
0.0000372;0.0040575
0.0000310;0.0036944
0.0000385;0.0039776
0.0000427;0.0040881
