# 1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;
0.98928;0.99656;0.99871;0.99917;0.99935;0.99945;0.99942;0.99946;0.99940;0.99941;0.99945;0.99951;0.99952;0.99950;0.99952;0.99957;0.99965;0.99965;0.99963;0.99963;0.99960;0.99962;0.99962;0.99950;0.99948;0.99927;0.99878;0.99761;0.99609;0.99468;0.99308
0.98245;0.99414;0.99821;0.99891;0.99915;0.99916;0.99922;0.99923;0.99924;0.99928;0.99942;0.99950;0.99948;0.99942;0.99936;0.99935;0.99938;0.99937;0.99925;0.99910;0.99907;0.99909;0.99915;0.99915;0.99891;0.99880;0.99826;0.99676;0.99474;0.99273;0.99060
0.97945;0.99366;0.99742;0.99821;0.99849;0.99859;0.99859;0.99847;0.99856;0.99857;0.99858;0.99864;0.99866;0.99864;0.99872;0.99888;0.99903;0.99902;0.99905;0.99910;0.99900;0.99919;0.99923;0.99908;0.99863;0.99798;0.99655;0.99270;0.98831;0.98445;0.98038
0.95296;0.98211;0.99062;0.99361;0.99472;0.99428;0.99493;0.99549;0.99413;0.99414;0.99385;0.99410;0.99397;0.99161;0.99099;0.99156;0.99376;0.99605;0.99688;0.99743;0.99746;0.99698;0.99687;0.99644;0.99590;0.99471;0.99187;0.98615;0.97977;0.97550;0.97024
0.82415;0.85615;0.94923;0.94798;0.94966;0.94134;0.94672;0.95372;0.96123;0.97312;0.97389;0.97036;0.96342;0.95852;0.95677;0.95951;0.96353;0.97301;0.98363;0.99140;0.99342;0.99235;0.98942;0.98562;0.98082;0.97909;0.97373;0.96377;0.95515;0.94868;0.94129
