# MSE;MAE
0.0839386;0.2308545
0.0295483;0.1226240
0.0175701;0.0917264
0.0118228;0.0710776
0.0080494;0.0563097
0.0053035;0.0460536
0.0035540;0.0354871
0.0027788;0.0308692
0.0022181;0.0284523
0.0017721;0.0261408
0.0013645;0.0230145
0.0010887;0.0203397
0.0008881;0.0179880
0.0007967;0.0170235
0.0008561;0.0175782
0.0007060;0.0161480
0.0006514;0.0155203
0.0006593;0.0158571
0.0006637;0.0158332
0.0006747;0.0159876
0.0007216;0.0165684
0.0006139;0.0152646
0.0006679;0.0160070
0.0005759;0.0148831
0.0005548;0.0145002
0.0006182;0.0154088
0.0006188;0.0152606
0.0005631;0.0146657
0.0005605;0.0144948
0.0005316;0.0142181
0.0005498;0.0143962
0.0005184;0.0139316
0.0005536;0.0145417
0.0005263;0.0141713
0.0005030;0.0137165
0.0005105;0.0139059
0.0006042;0.0151388
0.0004955;0.0136061
0.0005074;0.0138505
0.0005021;0.0137377
0.0005227;0.0139757
0.0005163;0.0139100
0.0005182;0.0139758
0.0004982;0.0136160
0.0004929;0.0135811
0.0004881;0.0134577
0.0004773;0.0132853
0.0004620;0.0130494
0.0004861;0.0134643
0.0004846;0.0134125
0.0005095;0.0137809
0.0004957;0.0136620
0.0004951;0.0136303
0.0004624;0.0130311
0.0004489;0.0128284
0.0004694;0.0131744
0.0004921;0.0136023
0.0004366;0.0127042
0.0004780;0.0132061
0.0004451;0.0128021
0.0004295;0.0125806
0.0004351;0.0126664
0.0004545;0.0130076
0.0004373;0.0127271
0.0004241;0.0124832
0.0004559;0.0130501
0.0005101;0.0139547
0.0004288;0.0125823
0.0005138;0.0138365
0.0004961;0.0136532
0.0004359;0.0126723
0.0004380;0.0128249
0.0004468;0.0129293
0.0004177;0.0123868
0.0004113;0.0123661
0.0004248;0.0125888
0.0004170;0.0124520
0.0003938;0.0120021
0.0004090;0.0123712
0.0004068;0.0122765
0.0004140;0.0124380
0.0003985;0.0121919
0.0003962;0.0121123
0.0004338;0.0127096
0.0003900;0.0120281
0.0004245;0.0125871
0.0004007;0.0122050
0.0003963;0.0121655
0.0003827;0.0118908
0.0004014;0.0122397
0.0003940;0.0120728
0.0004262;0.0125827
0.0004924;0.0135602
0.0003976;0.0121829
0.0003812;0.0119406
0.0003727;0.0117244
0.0003509;0.0113053
0.0003694;0.0116845
0.0003667;0.0116738
0.0003632;0.0116450
0.0003565;0.0114720
0.0004131;0.0125550
0.0003891;0.0120227
0.0003479;0.0113331
0.0003779;0.0118782
0.0003777;0.0118945
0.0004041;0.0122471
0.0003860;0.0120476
0.0003459;0.0113368
0.0003531;0.0114462
0.0004032;0.0123604
0.0003693;0.0117837
0.0003691;0.0117486
0.0003370;0.0111610
0.0003704;0.0117640
0.0003518;0.0114759
0.0003330;0.0110952
0.0003270;0.0110035
0.0003824;0.0119464
0.0003725;0.0117515
0.0003613;0.0117172
0.0003491;0.0114447
0.0003229;0.0109685
0.0003449;0.0114309
0.0003317;0.0111341
0.0003251;0.0109550
0.0003261;0.0110510
0.0003337;0.0112182
0.0003140;0.0108063
0.0003289;0.0110969
0.0003293;0.0111325
0.0003515;0.0115162
0.0003380;0.0113451
0.0003408;0.0113823
0.0003483;0.0115123
0.0003514;0.0114939
0.0003323;0.0112171
0.0003156;0.0108584
0.0003224;0.0110048
0.0003247;0.0111652
0.0003342;0.0112580
0.0003175;0.0109291
0.0003035;0.0107050
0.0003448;0.0115487
0.0003508;0.0114986
0.0003054;0.0107633
0.0003205;0.0110455
0.0003563;0.0116683
0.0003058;0.0107614
0.0002964;0.0105704
0.0003202;0.0110637
0.0003344;0.0113097
0.0003134;0.0109217
0.0003014;0.0106932
0.0003601;0.0116952
0.0003003;0.0106248
0.0003065;0.0108080
0.0003065;0.0107825
0.0003193;0.0109630
0.0003236;0.0110896
0.0002968;0.0106082
0.0002895;0.0104545
0.0003134;0.0108784
0.0002857;0.0103765
0.0003126;0.0109549
0.0003339;0.0113585
0.0003216;0.0110349
0.0002769;0.0102340
0.0002836;0.0103474
0.0002953;0.0105961
0.0002946;0.0105809
0.0003166;0.0111221
0.0002927;0.0105404
0.0003314;0.0112953
0.0003145;0.0110167
0.0002833;0.0103727
0.0002918;0.0105402
0.0002728;0.0102246
0.0002825;0.0103072
0.0006072;0.0145577
0.0002881;0.0104066
0.0002853;0.0104125
0.0002744;0.0101787
0.0002856;0.0104215
0.0002844;0.0104147
0.0002970;0.0106680
0.0002666;0.0100809
0.0003019;0.0107226
0.0002855;0.0103986
0.0002798;0.0102532
0.0002626;0.0099831
0.0002862;0.0105345
0.0002683;0.0101142
0.0002762;0.0102634
0.0002630;0.0099541
0.0002598;0.0099422
0.0002710;0.0102180
0.0002669;0.0101164
0.0002776;0.0103347
0.0002667;0.0100768
0.0002550;0.0098732
0.0002443;0.0096492
0.0002733;0.0102288
0.0002607;0.0100128
0.0002592;0.0099577
0.0002739;0.0103294
0.0002457;0.0096986
0.0002681;0.0101632
0.0002561;0.0098878
0.0002852;0.0104658
0.0002724;0.0101870
0.0002720;0.0102843
0.0002698;0.0101259
0.0002749;0.0103134
0.0002671;0.0101487
0.0002559;0.0099274
0.0002633;0.0099991
0.0002462;0.0097452
0.0002610;0.0100031
0.0002529;0.0098632
0.0002461;0.0097671
0.0002649;0.0101050
0.0002720;0.0102393
0.0002385;0.0096373
0.0002353;0.0095303
0.0002308;0.0093810
0.0002636;0.0100470
0.0003454;0.0113494
0.0002326;0.0094200
0.0002325;0.0094309
0.0002356;0.0095207
0.0002365;0.0095160
0.0002399;0.0096593
0.0002376;0.0095968
0.0002788;0.0103401
0.0002491;0.0098410
0.0002566;0.0099819
0.0002309;0.0094111
0.0002353;0.0095618
0.0002339;0.0094678
0.0002309;0.0094107
0.0002324;0.0094675
0.0002539;0.0099872
0.0002180;0.0091295
0.0002227;0.0092581
0.0002582;0.0100168
0.0002145;0.0090600
0.0002689;0.0101599
0.0002266;0.0093563
0.0002384;0.0095899
0.0002464;0.0097882
0.0002376;0.0095798
0.0002274;0.0093618
0.0002165;0.0091303
0.0002220;0.0092763
0.0002200;0.0092128
0.0002139;0.0090651
0.0002245;0.0092961
0.0002347;0.0095700
0.0002424;0.0095552
0.0002140;0.0090571
0.0002261;0.0093727
0.0004094;0.0122866
0.0002421;0.0096880
0.0002039;0.0087814
0.0002251;0.0093769
0.0002095;0.0089569
0.0002061;0.0089022
0.0002076;0.0089508
0.0002163;0.0091320
0.0002210;0.0092355
0.0002097;0.0089600
0.0002125;0.0090210
0.0002075;0.0089694
0.0002138;0.0090607
0.0002159;0.0091067
0.0002664;0.0101283
0.0002093;0.0089618
0.0002180;0.0091855
0.0002334;0.0095008
0.0002063;0.0089087
0.0002238;0.0093414
0.0002236;0.0092502
0.0006060;0.0146009
0.0002185;0.0091924
0.0002044;0.0088215
0.0002081;0.0089527
0.0002007;0.0087861
0.0001952;0.0086479
0.0002210;0.0092096
0.0001972;0.0087261
0.0002073;0.0089293
0.0001964;0.0086789
0.0002225;0.0093266
0.0002102;0.0090347
0.0002047;0.0088735
0.0002097;0.0090789
0.0002324;0.0094933
0.0001982;0.0087409
0.0002017;0.0088505
0.0001919;0.0086154
0.0001989;0.0087650
0.0001994;0.0087878
0.0001934;0.0086463
0.0002116;0.0090797
0.0002112;0.0090736
0.0002400;0.0096344
0.0001920;0.0086741
0.0001981;0.0087490
0.0002203;0.0092750
0.0002131;0.0091558
0.0002198;0.0091483
0.0001920;0.0085992
0.0002193;0.0092416
0.0001910;0.0086100
0.0001931;0.0086811
0.0002077;0.0090276
0.0001924;0.0086321
0.0002101;0.0090919
0.0001966;0.0087240
0.0002164;0.0091970
0.0001842;0.0084171
0.0001950;0.0087185
0.0001867;0.0085256
0.0001829;0.0084509
0.0002056;0.0089651
0.0001981;0.0088284
0.0002041;0.0089041
0.0001805;0.0084128
0.0001987;0.0088486
0.0001987;0.0088306
0.0002981;0.0106421
0.0001913;0.0086646
0.0002055;0.0089965
0.0002193;0.0092567
0.0001895;0.0086236
0.0001838;0.0084604
0.0002012;0.0088941
0.0002239;0.0093482
0.0001891;0.0085981
0.0002094;0.0091124
0.0001791;0.0083872
0.0001820;0.0084369
0.0002323;0.0095596
0.0001823;0.0084250
0.0002169;0.0092644
0.0001799;0.0084228
0.0001786;0.0083690
0.0001898;0.0086824
0.0002161;0.0091617
0.0001889;0.0086493
0.0001813;0.0084125
0.0001730;0.0082707
0.0001935;0.0087363
0.0001801;0.0084300
0.0001868;0.0085984
0.0002044;0.0090438
0.0001993;0.0088088
0.0001803;0.0084126
0.0001732;0.0082705
0.0001859;0.0085993
0.0001799;0.0084334
0.0002173;0.0092059
0.0001921;0.0087482
