# MSE;MAE
0.0360746;0.1254797
0.0064202;0.0477540
0.0015945;0.0231664
0.0006965;0.0162184
0.0005733;0.0147187
0.0005530;0.0143168
0.0005141;0.0137117
0.0004804;0.0132676
0.0004788;0.0132061
0.0004443;0.0126877
0.0004442;0.0126413
0.0004331;0.0125026
0.0004253;0.0123844
0.0004409;0.0125938
0.0004001;0.0119993
0.0003959;0.0118550
0.0004053;0.0120589
0.0003991;0.0119321
0.0003837;0.0116826
0.0003758;0.0115401
0.0003706;0.0114989
0.0003569;0.0112477
0.0003520;0.0111665
0.0003436;0.0110088
0.0003565;0.0112530
0.0003523;0.0111981
0.0003417;0.0109593
0.0003293;0.0108067
0.0003429;0.0110261
0.0003329;0.0108123
0.0003449;0.0110405
0.0003302;0.0107897
0.0003225;0.0106048
0.0003136;0.0104030
0.0003055;0.0103345
0.0003025;0.0102638
0.0003105;0.0104009
0.0003065;0.0103179
0.0003082;0.0104226
0.0002977;0.0101582
0.0002987;0.0102101
0.0002852;0.0099295
0.0002982;0.0102182
0.0002863;0.0099579
0.0002789;0.0098493
0.0002843;0.0099766
0.0002883;0.0100758
0.0002856;0.0100227
0.0002653;0.0095777
0.0002668;0.0096510
0.0002765;0.0098596
0.0002724;0.0097710
0.0002741;0.0098304
0.0002563;0.0094639
0.0002541;0.0094033
0.0002781;0.0099083
0.0002424;0.0091917
0.0002544;0.0094105
0.0002415;0.0091889
0.0002495;0.0093629
0.0002388;0.0091537
0.0002503;0.0093639
0.0002344;0.0090530
0.0002253;0.0088590
0.0002333;0.0090808
0.0002312;0.0090006
0.0002407;0.0092238
0.0002200;0.0087991
0.0002285;0.0089949
0.0002330;0.0090871
0.0002240;0.0088774
0.0002427;0.0092557
0.0002165;0.0087005
0.0002299;0.0089812
0.0002348;0.0090722
0.0002265;0.0089369
0.0002136;0.0085749
0.0002171;0.0087320
0.0002190;0.0087839
0.0002221;0.0088459
0.0002328;0.0090421
0.0002310;0.0090210
0.0002150;0.0086822
0.0001997;0.0083179
0.0002109;0.0085740
0.0002116;0.0085960
0.0002114;0.0086230
0.0002029;0.0084343
0.0002063;0.0085230
0.0002164;0.0087321
0.0002002;0.0083603
0.0002024;0.0083855
0.0001967;0.0082428
0.0002034;0.0084534
0.0002093;0.0085836
0.0002001;0.0083407
0.0001940;0.0082116
0.0001905;0.0081291
0.0001891;0.0081396
0.0002363;0.0089809
0.0001869;0.0080382
0.0001900;0.0081383
0.0001881;0.0081027
0.0001908;0.0081819
0.0001947;0.0082655
0.0001903;0.0081587
0.0002041;0.0084711
0.0001826;0.0080049
0.0001879;0.0081104
0.0001909;0.0081540
0.0001875;0.0081414
0.0001794;0.0079067
0.0001835;0.0080221
0.0002049;0.0085187
0.0001821;0.0080297
0.0001744;0.0078157
0.0001867;0.0081135
0.0001844;0.0080469
0.0001766;0.0079127
0.0001826;0.0080234
0.0001768;0.0079117
0.0001874;0.0081551
0.0001769;0.0078981
0.0001844;0.0080862
0.0001735;0.0078219
0.0001795;0.0079580
0.0001699;0.0077972
0.0001793;0.0079594
0.0001669;0.0076843
0.0001696;0.0077341
0.0001727;0.0078643
0.0001756;0.0078992
0.0001680;0.0077177
0.0001880;0.0081899
0.0001773;0.0079550
0.0001688;0.0077529
0.0001624;0.0076038
0.0001765;0.0079422
0.0001655;0.0076882
0.0001707;0.0077983
0.0001790;0.0079746
0.0001760;0.0079266
0.0001631;0.0076131
0.0001708;0.0077840
0.0001603;0.0075967
0.0001587;0.0075230
0.0001698;0.0077842
0.0001582;0.0075367
0.0001591;0.0075358
0.0001638;0.0076762
0.0001673;0.0077257
0.0001586;0.0075518
0.0001576;0.0075157
0.0001567;0.0075266
0.0001659;0.0077194
0.0001580;0.0075163
0.0001556;0.0074725
0.0001602;0.0076102
0.0001607;0.0076324
0.0001547;0.0075064
0.0001582;0.0075596
0.0001611;0.0075980
0.0001566;0.0075144
0.0001575;0.0075548
0.0001570;0.0075233
0.0001540;0.0074487
0.0001537;0.0074385
0.0001523;0.0074177
0.0001583;0.0075658
0.0001557;0.0075005
0.0001517;0.0073994
0.0001569;0.0075617
0.0001493;0.0073802
