# MSE;MAE
0.1673190;0.3913319
0.1089653;0.3008450
0.0324299;0.1347245
0.0296291;0.1102798
0.0295177;0.1089260
0.0293252;0.1096165
0.0290908;0.1099519
0.0288358;0.1099862
0.0285796;0.1113153
0.0277678;0.1109949
0.0262431;0.1131127
0.0230154;0.1101057
0.0193524;0.1042310
0.0170346;0.0925534
0.0158681;0.0872025
0.0150022;0.0854939
0.0132871;0.0804970
0.0106543;0.0720743
0.0093588;0.0645500
0.0089176;0.0621607
0.0086165;0.0603938
0.0083810;0.0592089
0.0082125;0.0584593
0.0078745;0.0576474
0.0065698;0.0529149
0.0045055;0.0418178
0.0032119;0.0330033
0.0025930;0.0294756
0.0023630;0.0275793
0.0021186;0.0262468
0.0020213;0.0252968
0.0019722;0.0245611
0.0019638;0.0247324
0.0017418;0.0232405
0.0016954;0.0228134
0.0016710;0.0224994
0.0017672;0.0234617
0.0016982;0.0226329
0.0014453;0.0212009
0.0013369;0.0201616
0.0013187;0.0199043
0.0011992;0.0189739
0.0011558;0.0185792
0.0011181;0.0183252
0.0010828;0.0182243
0.0010208;0.0175876
0.0010768;0.0183856
0.0010263;0.0177639
0.0010293;0.0178869
0.0009257;0.0170282
0.0008907;0.0164463
0.0008602;0.0161182
0.0008375;0.0160023
0.0008260;0.0160923
0.0008128;0.0157922
0.0007787;0.0153499
0.0007586;0.0152590
0.0007788;0.0155637
0.0007427;0.0153001
0.0007713;0.0153957
0.0007823;0.0156942
0.0007250;0.0149264
0.0006770;0.0144391
0.0006749;0.0143725
0.0006506;0.0141341
0.0007026;0.0147493
0.0007895;0.0160167
0.0007021;0.0148041
0.0006867;0.0146027
0.0006312;0.0139232
0.0006168;0.0138084
0.0006251;0.0139007
0.0005998;0.0135964
0.0005942;0.0136567
0.0006142;0.0138134
0.0006766;0.0147105
0.0007508;0.0154550
0.0005700;0.0133015
0.0005564;0.0129742
0.0005454;0.0128314
0.0005549;0.0130078
0.0005435;0.0128580
0.0005352;0.0128114
0.0005332;0.0127708
0.0005159;0.0124706
0.0005077;0.0124188
0.0005027;0.0122796
0.0005019;0.0126101
0.0005102;0.0124212
0.0004877;0.0121278
0.0004816;0.0121026
0.0004936;0.0122588
0.0004729;0.0119022
0.0004645;0.0118211
0.0004790;0.0120229
0.0004577;0.0118970
0.0004500;0.0116390
0.0004838;0.0122634
0.0004541;0.0117975
0.0004458;0.0115741
0.0004787;0.0122262
0.0004599;0.0118786
0.0004310;0.0115522
0.0004281;0.0113031
0.0004109;0.0110307
0.0004181;0.0111361
0.0004235;0.0112963
0.0004105;0.0110745
0.0004256;0.0112525
0.0003986;0.0108720
0.0003885;0.0106392
0.0003907;0.0107237
0.0003773;0.0105227
0.0003762;0.0104024
0.0003794;0.0105449
0.0003778;0.0105986
0.0003599;0.0101342
0.0003553;0.0099738
0.0003635;0.0102721
0.0003552;0.0101023
0.0003455;0.0098019
0.0003433;0.0098500
0.0003495;0.0099810
0.0003706;0.0104746
0.0003382;0.0097412
0.0003738;0.0104670
0.0004104;0.0112121
0.0003619;0.0101755
0.0003532;0.0100283
0.0003414;0.0099289
0.0003355;0.0097922
0.0003055;0.0090828
0.0003050;0.0090596
0.0003125;0.0092495
0.0003163;0.0093934
0.0003003;0.0090149
0.0002953;0.0088788
0.0002973;0.0089669
0.0003117;0.0093595
0.0003019;0.0091437
0.0003030;0.0091477
0.0002888;0.0087964
0.0002818;0.0087046
0.0002899;0.0089760
0.0002767;0.0085307
0.0002942;0.0089357
0.0002750;0.0086181
0.0002704;0.0084661
0.0002651;0.0083538
0.0002684;0.0085031
0.0002606;0.0082672
0.0002567;0.0081275
0.0002926;0.0090549
0.0002916;0.0091555
0.0002799;0.0088526
0.0002535;0.0081995
0.0002684;0.0085742
0.0002786;0.0088761
0.0002696;0.0086492
0.0002542;0.0082424
0.0002565;0.0083989
0.0002783;0.0088932
0.0002631;0.0085205
0.0002543;0.0084073
0.0002695;0.0087806
0.0002575;0.0085346
0.0002615;0.0086343
0.0002524;0.0084950
0.0002387;0.0081334
0.0002387;0.0081775
0.0002271;0.0078098
0.0002320;0.0080024
0.0002286;0.0079201
0.0002418;0.0083177
0.0002585;0.0087364
0.0002810;0.0092637
0.0002362;0.0082113
0.0002214;0.0077908
0.0002196;0.0077891
0.0002271;0.0080561
0.0002127;0.0077422
0.0002225;0.0079341
0.0002237;0.0080758
0.0002171;0.0078696
0.0002136;0.0078531
0.0002322;0.0083556
0.0002376;0.0084725
0.0002657;0.0091172
0.0002906;0.0094060
0.0002414;0.0086199
0.0002093;0.0078134
0.0002006;0.0075612
0.0002062;0.0077871
0.0001942;0.0074177
0.0001988;0.0075970
0.0002476;0.0087861
0.0002189;0.0081302
0.0002385;0.0087352
0.0002224;0.0083838
0.0002046;0.0078034
0.0002025;0.0078381
0.0002138;0.0082665
0.0002089;0.0081295
0.0001963;0.0077177
0.0001949;0.0077252
0.0002069;0.0080856
0.0002218;0.0084448
0.0001963;0.0078382
0.0002024;0.0079703
0.0002047;0.0080723
0.0002025;0.0079353
0.0001806;0.0074723
0.0001854;0.0076345
0.0001747;0.0073115
0.0001781;0.0074826
0.0001866;0.0077144
0.0001748;0.0073638
0.0001842;0.0076274
0.0001681;0.0072000
0.0001620;0.0070440
0.0001777;0.0075171
0.0001918;0.0078986
0.0003828;0.0110927
0.0002820;0.0098863
0.0002518;0.0090220
0.0001907;0.0079170
0.0001643;0.0072166
0.0001578;0.0070748
0.0001530;0.0069075
0.0001636;0.0072642
0.0001518;0.0069480
0.0001763;0.0076474
0.0001832;0.0078230
0.0001689;0.0075453
0.0001448;0.0067932
0.0001446;0.0067927
0.0001445;0.0067732
0.0001411;0.0067766
0.0001427;0.0068542
0.0001465;0.0069469
0.0001423;0.0067848
0.0001396;0.0067119
0.0001348;0.0065369
0.0001399;0.0067503
0.0001396;0.0068053
0.0001259;0.0063476
0.0001270;0.0064361
0.0001317;0.0066430
0.0001271;0.0064970
0.0001230;0.0063260
0.0001219;0.0063089
0.0001799;0.0077732
0.0001942;0.0083271
0.0001548;0.0072777
0.0001298;0.0065826
0.0001206;0.0063412
0.0001376;0.0069503
0.0001261;0.0065802
0.0001200;0.0063816
0.0001144;0.0061777
0.0001235;0.0065279
0.0001276;0.0066757
0.0001178;0.0063335
0.0001315;0.0067770
0.0001081;0.0060061
0.0001176;0.0064343
0.0001196;0.0063907
0.0001063;0.0059925
0.0001084;0.0061250
0.0001110;0.0061932
0.0001339;0.0069376
0.0002249;0.0085564
0.0002130;0.0088273
0.0001658;0.0078709
0.0001366;0.0070509
0.0001307;0.0069089
0.0001101;0.0061751
0.0001074;0.0061774
0.0001103;0.0062963
0.0000982;0.0058582
0.0001079;0.0061721
0.0001171;0.0064850
0.0001500;0.0074511
0.0001556;0.0073564
0.0001090;0.0062697
0.0000988;0.0059098
0.0001064;0.0062196
0.0000965;0.0058116
0.0000969;0.0059174
0.0000993;0.0059582
0.0000922;0.0057152
0.0000963;0.0059016
0.0000901;0.0056778
0.0000994;0.0060608
0.0001032;0.0061327
0.0001234;0.0067786
0.0001251;0.0067684
0.0000988;0.0060058
0.0001132;0.0064856
0.0000989;0.0060654
0.0000962;0.0059709
0.0001009;0.0061032
0.0000876;0.0056623
0.0001009;0.0061940
0.0001086;0.0063905
0.0000985;0.0060669
0.0000887;0.0057484
0.0000847;0.0055952
0.0000885;0.0057264
0.0000957;0.0059756
0.0000905;0.0058353
0.0001003;0.0061137
0.0000964;0.0059905
0.0000868;0.0057246
0.0000839;0.0055790
0.0000900;0.0058359
0.0000939;0.0059540
0.0001057;0.0063005
0.0000897;0.0058043
0.0000925;0.0059347
0.0001041;0.0063004
0.0001130;0.0065874
0.0001039;0.0062795
0.0001202;0.0068130
0.0001100;0.0065107
0.0001087;0.0064986
0.0001066;0.0064415
0.0001048;0.0062792
0.0000870;0.0057161
0.0000854;0.0057249
0.0000862;0.0057160
0.0000869;0.0058048
0.0000782;0.0054250
0.0001022;0.0062661
0.0001069;0.0063215
0.0000821;0.0055577
0.0000789;0.0054976
0.0000802;0.0055181
0.0000836;0.0056806
0.0000802;0.0055303
0.0000919;0.0059301
0.0000898;0.0058946
0.0000934;0.0060165
0.0000796;0.0055180
0.0001022;0.0062708
0.0001882;0.0084107
0.0002016;0.0085926
0.0001946;0.0086608
0.0001661;0.0079875
0.0000890;0.0058500
0.0000794;0.0055499
0.0000739;0.0052854
0.0000718;0.0052382
0.0000799;0.0055597
0.0000734;0.0052926
0.0000852;0.0057937
0.0000820;0.0056164
0.0000963;0.0060305
0.0000924;0.0060428
0.0000788;0.0055492
0.0000751;0.0053779
0.0000830;0.0056980
0.0000905;0.0059386
0.0000826;0.0056735
0.0000766;0.0054527
0.0000737;0.0053343
0.0000769;0.0054746
0.0000822;0.0056543
0.0000848;0.0057471
0.0000773;0.0054875
0.0000829;0.0057464
0.0000909;0.0059981
0.0000728;0.0053721
0.0000698;0.0051609
0.0000705;0.0051959
0.0000831;0.0056927
0.0000795;0.0055953
0.0000831;0.0057452
0.0000834;0.0056668
0.0000776;0.0055542
0.0000728;0.0053498
0.0000868;0.0058181
0.0000798;0.0056252
0.0000680;0.0051556
0.0000732;0.0053926
0.0000690;0.0052054
0.0000693;0.0052016
0.0000702;0.0052448
0.0001321;0.0068140
0.0001944;0.0081954
0.0001873;0.0084072
0.0001802;0.0081940
0.0001255;0.0069167
0.0000896;0.0059572
0.0000788;0.0055935
0.0000773;0.0055831
0.0000694;0.0051880
0.0000713;0.0053084
0.0000751;0.0054227
0.0000648;0.0050015
0.0000645;0.0049944
0.0000683;0.0052096
0.0000671;0.0051091
0.0000650;0.0050279
0.0000639;0.0049707
0.0000659;0.0051067
0.0000684;0.0051626
0.0000683;0.0052170
0.0000670;0.0051626
0.0000695;0.0052686
0.0000744;0.0053844
0.0000799;0.0056853
0.0000959;0.0061447
0.0000791;0.0056522
0.0000976;0.0061141
0.0000821;0.0057635
0.0000722;0.0053558
0.0000743;0.0054650
0.0000731;0.0053708
0.0000793;0.0056109
0.0000975;0.0061764
0.0001203;0.0068003
0.0001069;0.0064039
0.0000757;0.0054942
0.0000746;0.0054527
0.0000737;0.0053748
0.0000741;0.0054235
0.0000826;0.0057288
0.0000780;0.0055853
0.0000706;0.0052502
0.0000654;0.0050246
0.0000695;0.0052674
0.0000664;0.0051782
0.0000699;0.0053035
0.0000657;0.0050862
0.0000680;0.0051751
0.0000620;0.0049914
0.0000598;0.0048832
0.0000696;0.0052871
0.0000698;0.0052691
0.0000763;0.0055536
0.0000779;0.0056195
0.0000898;0.0059877
0.0000911;0.0059555
0.0000730;0.0054179
0.0000648;0.0050746
0.0000632;0.0049668
0.0001036;0.0064831
0.0001171;0.0068560
0.0001005;0.0063573
0.0000670;0.0051497
0.0000672;0.0051743
0.0000620;0.0049653
0.0000611;0.0049520
0.0000582;0.0047820
0.0000585;0.0048293
0.0000609;0.0049487
0.0000597;0.0048651
0.0000573;0.0047905
0.0000676;0.0052194
0.0000714;0.0053606
0.0001060;0.0065662
0.0000937;0.0061708
0.0000702;0.0053148
0.0000620;0.0049882
0.0000648;0.0051121
