# MSE;MAE
0.0000787;0.0051348
0.0000849;0.0053884
0.0000805;0.0052314
0.0000821;0.0053341
0.0000888;0.0055533
0.0001041;0.0060557
0.0000773;0.0051118
0.0000775;0.0051177
0.0000753;0.0049895
0.0000953;0.0057591
0.0000885;0.0055000
0.0000926;0.0056768
0.0000870;0.0055254
0.0000843;0.0054947
0.0000779;0.0051341
0.0000790;0.0051792
0.0000983;0.0057566
0.0000801;0.0052495
0.0000808;0.0053076
0.0000770;0.0051379
0.0000935;0.0056623
0.0000766;0.0051263
0.0001091;0.0063166
0.0000754;0.0050470
0.0000729;0.0049282
0.0000816;0.0053173
0.0000752;0.0050593
0.0000688;0.0048206
0.0000841;0.0053735
0.0000907;0.0056431
0.0000892;0.0056446
0.0000742;0.0050504
0.0000850;0.0054673
0.0000699;0.0048367
0.0000683;0.0048108
0.0000701;0.0048954
0.0000818;0.0054326
0.0000738;0.0050565
0.0000683;0.0047651
0.0000729;0.0050290
0.0000755;0.0050989
0.0000760;0.0051122
0.0000723;0.0050276
0.0000687;0.0048334
0.0000765;0.0051404
0.0001018;0.0059038
0.0000679;0.0048036
0.0000860;0.0054942
0.0000683;0.0048365
0.0000726;0.0050131
0.0000666;0.0047599
0.0000661;0.0047754
0.0000646;0.0047014
0.0000648;0.0047282
0.0000631;0.0046377
0.0000818;0.0053856
0.0000702;0.0049660
0.0000862;0.0055703
0.0000877;0.0055889
0.0000676;0.0049065
0.0000676;0.0048330
0.0000660;0.0047662
0.0000672;0.0048152
0.0000728;0.0050539
0.0000773;0.0052862
0.0000707;0.0050060
0.0000682;0.0048763
0.0000742;0.0050746
0.0000731;0.0050975
0.0000625;0.0046585
0.0000606;0.0045755
0.0000682;0.0049088
0.0000653;0.0047837
0.0000627;0.0046910
0.0000644;0.0047298
0.0000673;0.0048715
0.0000650;0.0047896
0.0000654;0.0048397
0.0000661;0.0048690
0.0000669;0.0048688
0.0000649;0.0047558
0.0000897;0.0057948
0.0000657;0.0048644
0.0000682;0.0049526
0.0000758;0.0052323
0.0000581;0.0044837
0.0000848;0.0054872
0.0000628;0.0046974
0.0000743;0.0051772
0.0000585;0.0044818
0.0000666;0.0048899
0.0000797;0.0053017
0.0000733;0.0050941
0.0000710;0.0050865
0.0000748;0.0051911
0.0000790;0.0053003
0.0000758;0.0051951
0.0000660;0.0047956
0.0000569;0.0044448
0.0000684;0.0049936
0.0000565;0.0044474
0.0000678;0.0049335
0.0000566;0.0044497
0.0000590;0.0045772
0.0000607;0.0046374
0.0000566;0.0044735
0.0000858;0.0056218
0.0000585;0.0045330
0.0000710;0.0050783
0.0000611;0.0047030
0.0000699;0.0050004
0.0000683;0.0049688
0.0000778;0.0052833
0.0000583;0.0045577
0.0000804;0.0053698
0.0000564;0.0044663
0.0000689;0.0049679
0.0000588;0.0046066
0.0000597;0.0046315
0.0000572;0.0045035
0.0000563;0.0044770
0.0000623;0.0047411
0.0000707;0.0050723
0.0000544;0.0044173
0.0000533;0.0043913
0.0000573;0.0045287
0.0000594;0.0046424
0.0000584;0.0045949
0.0000553;0.0044762
0.0000500;0.0041789
0.0000695;0.0050830
0.0000589;0.0046482
0.0000703;0.0050636
0.0000610;0.0046820
0.0000530;0.0043566
0.0000715;0.0050257
0.0001082;0.0061846
0.0000521;0.0043146
0.0000596;0.0046665
0.0000532;0.0043747
0.0000623;0.0047802
0.0000537;0.0044183
0.0000516;0.0043264
0.0000669;0.0050104
0.0000566;0.0045376
0.0000558;0.0045243
0.0000536;0.0044381
0.0000563;0.0045706
0.0000589;0.0046599
0.0000914;0.0058026
0.0000524;0.0043387
0.0000493;0.0042125
0.0000507;0.0042706
0.0000491;0.0041971
0.0000554;0.0045089
0.0000734;0.0052211
0.0000758;0.0052656
0.0000510;0.0043063
0.0000850;0.0055439
0.0000821;0.0054490
0.0000646;0.0049519
0.0000888;0.0054081
0.0000498;0.0042480
0.0000484;0.0041795
0.0000505;0.0043619
0.0000521;0.0043768
0.0000488;0.0042288
