# 1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;
0.98598;0.99266;0.99700;0.99846;0.99863;0.99891;0.99900;0.99914;0.99912;0.99893;0.99894;0.99909;0.99908;0.99930;0.99929;0.99925;0.99914;0.99920;0.99918;0.99901;0.99906;0.99930;0.99936;0.99926;0.99908;0.99897;0.99882;0.99841;0.99807;0.99753;0.99605
0.98214;0.99099;0.99483;0.99695;0.99812;0.99830;0.99816;0.99836;0.99839;0.99795;0.99782;0.99813;0.99843;0.99866;0.99851;0.99865;0.99857;0.99856;0.99850;0.99829;0.99842;0.99869;0.99882;0.99866;0.99839;0.99815;0.99792;0.99707;0.99616;0.99477;0.99160
0.97569;0.98720;0.99300;0.99224;0.99649;0.99730;0.99703;0.99735;0.99767;0.99766;0.99682;0.99657;0.99773;0.99769;0.99819;0.99830;0.99815;0.99846;0.99827;0.99792;0.99787;0.99768;0.99785;0.99767;0.99690;0.99649;0.99584;0.99461;0.99293;0.98999;0.98329
0.96580;0.98624;0.99232;0.99534;0.99584;0.99675;0.99689;0.99703;0.99679;0.99639;0.99677;0.99635;0.99077;0.99137;0.99353;0.99474;0.99509;0.99631;0.99618;0.99442;0.99120;0.99112;0.99128;0.99045;0.98890;0.98828;0.98811;0.98619;0.98525;0.98245;0.97423
0.93496;0.97636;0.97862;0.97593;0.97825;0.98175;0.98100;0.98574;0.98682;0.98736;0.98535;0.98308;0.96308;0.96242;0.96335;0.96793;0.97130;0.97444;0.98141;0.98734;0.98749;0.98421;0.97857;0.97426;0.97361;0.97220;0.96893;0.96579;0.96212;0.95566;0.94590
