# mean; median; std; sam; rmse; rmse; ergas; uqi
25.51456;19.00000;25.95997;0.30907;36.39935;0.14274;0.03755;0.90356
20.16915;16.00000;17.53590;0.18240;26.72643;0.10481;0.03755;0.95563
21.84824;16.00000;20.27892;0.23141;29.80906;0.11690;0.03755;0.94128
