# MSE;MAE
0.1467276;0.3628361
0.1452040;0.3607153
0.1419041;0.3560223
0.1342945;0.3446727
0.1172591;0.3184325
0.0869981;0.2671984
0.0528138;0.1986018
0.0366073;0.1474353
0.0368206;0.1385980
0.0377904;0.1374443
0.0380501;0.1372169
0.0375585;0.1362020
0.0365694;0.1351396
0.0350448;0.1339282
0.0336940;0.1341525
0.0333261;0.1385550
0.0330176;0.1410791
0.0321223;0.1375119
0.0313148;0.1327358
0.0305019;0.1296481
0.0296126;0.1283503
0.0288642;0.1281753
0.0277978;0.1278153
0.0266022;0.1253303
0.0256462;0.1236845
0.0240553;0.1200386
0.0227154;0.1158047
0.0210377;0.1104770
0.0193858;0.1047773
0.0178596;0.1015707
0.0168345;0.0984266
0.0152178;0.0924809
0.0141126;0.0874835
0.0132530;0.0843332
0.0122456;0.0814871
0.0115519;0.0780933
0.0109352;0.0754334
0.0106047;0.0743322
0.0100216;0.0722012
0.0094864;0.0696823
0.0092142;0.0683060
0.0087999;0.0671359
0.0085819;0.0661556
0.0083748;0.0646441
0.0082391;0.0633721
0.0079781;0.0626345
0.0077583;0.0612823
0.0076129;0.0598022
0.0074842;0.0586670
0.0072442;0.0578594
0.0070390;0.0570031
0.0068707;0.0559029
0.0066437;0.0551476
0.0064656;0.0540844
0.0062495;0.0529297
0.0060054;0.0519853
0.0057671;0.0504154
0.0055592;0.0492973
0.0053249;0.0484609
0.0050898;0.0469453
0.0048453;0.0451590
0.0046524;0.0442827
0.0044263;0.0432467
0.0043265;0.0417953
0.0041297;0.0403619
0.0041008;0.0413639
0.0038849;0.0390353
0.0037104;0.0384392
0.0035965;0.0373898
0.0035281;0.0372001
0.0035337;0.0359682
0.0034688;0.0373134
0.0032801;0.0344321
0.0031419;0.0343284
0.0030798;0.0334149
0.0031137;0.0339555
0.0030112;0.0326346
0.0030787;0.0344982
0.0029802;0.0324101
0.0028509;0.0325655
0.0028478;0.0314103
0.0027203;0.0314172
0.0026839;0.0306494
0.0026795;0.0313753
0.0025814;0.0302801
0.0025254;0.0298242
0.0024862;0.0294020
0.0024599;0.0293341
0.0024701;0.0300641
0.0024392;0.0291462
0.0024545;0.0300097
0.0024093;0.0292304
0.0024166;0.0296380
0.0022920;0.0287248
0.0022652;0.0282778
0.0021845;0.0279808
0.0021441;0.0275390
0.0021054;0.0277582
0.0020896;0.0271734
0.0021579;0.0283899
0.0020470;0.0265652
0.0019879;0.0267530
0.0019857;0.0266016
0.0019399;0.0266101
0.0019449;0.0273441
0.0018855;0.0261032
0.0019599;0.0271682
0.0020056;0.0272952
0.0018372;0.0263177
0.0018281;0.0268372
0.0018250;0.0265267
0.0017620;0.0261052
0.0016938;0.0258653
