# MSE;MAE
0.0834842;0.2367031
0.0431090;0.1468695
0.0139069;0.0811064
0.0052256;0.0498208
0.0037539;0.0429505
0.0021817;0.0326318
0.0013374;0.0254637
0.0011651;0.0238566
0.0010787;0.0230792
0.0010284;0.0225773
0.0009465;0.0215739
0.0009083;0.0210966
0.0008334;0.0202432
0.0008670;0.0204004
0.0007566;0.0190915
0.0007210;0.0185769
0.0007237;0.0186069
0.0006643;0.0177260
0.0006219;0.0171338
0.0005834;0.0165882
0.0006630;0.0177083
0.0005764;0.0164075
0.0005461;0.0159091
0.0005393;0.0158909
0.0005023;0.0153027
0.0004880;0.0149896
0.0005048;0.0152997
0.0004835;0.0149159
0.0004467;0.0143482
0.0004248;0.0140623
0.0004001;0.0136872
0.0004230;0.0140495
0.0003786;0.0133034
0.0003516;0.0127778
0.0003233;0.0121683
0.0003311;0.0124460
0.0002754;0.0112342
0.0002615;0.0109277
0.0002745;0.0111429
0.0002837;0.0113215
0.0003822;0.0128977
0.0002084;0.0094778
0.0002046;0.0094367
0.0001972;0.0092559
0.0001874;0.0090057
0.0001847;0.0089981
0.0002180;0.0098143
0.0001852;0.0090315
0.0002075;0.0095354
0.0002148;0.0096280
0.0002016;0.0095141
0.0001905;0.0090767
0.0001578;0.0083004
0.0001654;0.0084832
0.0001485;0.0080240
0.0001508;0.0081029
0.0001551;0.0083032
0.0002186;0.0097190
0.0001445;0.0079437
0.0001431;0.0078844
0.0001715;0.0088120
0.0001424;0.0079521
0.0001321;0.0076151
0.0002524;0.0104887
0.0001881;0.0091456
0.0001515;0.0080545
0.0001262;0.0074253
0.0001323;0.0075986
0.0001188;0.0072496
0.0001122;0.0070074
0.0001244;0.0074201
0.0001619;0.0083430
0.0001126;0.0069911
0.0001256;0.0074811
0.0001239;0.0074501
0.0001075;0.0068960
0.0002063;0.0092636
0.0001098;0.0069032
0.0001055;0.0067246
0.0001015;0.0066720
0.0001112;0.0070511
0.0001014;0.0066519
0.0001289;0.0076096
0.0001179;0.0072231
0.0001105;0.0070503
0.0001626;0.0086106
0.0001429;0.0080040
0.0001036;0.0068008
0.0001128;0.0071221
0.0000977;0.0065744
0.0001555;0.0082206
0.0002144;0.0098708
0.0001486;0.0081217
0.0001385;0.0077786
0.0001264;0.0075496
0.0000962;0.0065123
0.0001214;0.0073153
0.0000889;0.0062836
0.0000940;0.0064947
0.0000907;0.0063137
0.0000894;0.0062708
0.0001243;0.0074746
0.0001131;0.0072126
0.0001164;0.0072210
0.0000968;0.0065980
0.0001094;0.0070978
0.0000892;0.0063204
0.0002327;0.0100164
0.0001457;0.0079917
0.0001204;0.0074113
0.0002555;0.0106851
0.0001530;0.0082999
0.0001650;0.0082558
0.0000852;0.0061755
0.0000904;0.0063380
0.0000796;0.0059373
0.0000824;0.0060595
0.0000775;0.0058760
0.0000870;0.0062728
0.0000811;0.0060679
0.0000773;0.0058510
0.0000950;0.0065646
0.0001032;0.0069287
0.0000815;0.0060440
0.0000821;0.0061043
0.0000967;0.0067081
0.0000763;0.0058716
0.0000863;0.0062449
0.0000937;0.0065615
0.0002823;0.0110829
0.0001105;0.0070501
0.0001039;0.0067149
0.0001084;0.0069671
0.0000758;0.0058958
0.0000744;0.0058183
0.0000710;0.0056593
0.0000732;0.0057873
0.0000730;0.0057573
0.0000780;0.0059848
0.0000731;0.0057484
0.0000923;0.0064642
0.0000787;0.0060075
0.0000713;0.0057447
0.0000756;0.0058653
0.0000734;0.0058226
0.0006384;0.0153072
0.0001062;0.0067618
0.0000786;0.0059378
0.0000846;0.0061757
0.0000957;0.0064197
0.0001834;0.0089030
0.0000754;0.0057893
0.0000833;0.0061091
0.0000685;0.0055319
0.0000687;0.0055434
0.0000760;0.0058228
0.0000749;0.0058646
0.0000755;0.0058980
0.0000695;0.0056134
0.0000694;0.0056169
0.0000732;0.0057471
0.0000695;0.0055906
0.0000787;0.0059590
0.0000768;0.0059061
0.0002793;0.0102401
0.0000835;0.0061511
0.0000773;0.0059286
0.0000728;0.0057166
0.0000717;0.0057414
0.0000658;0.0054448
0.0000923;0.0064949
0.0000730;0.0057415
0.0000661;0.0054767
