# mean; median; std; sam; rmse; rmse; ergas; uqi
21.41902;15.00000;25.10997;0.28857;33.00432;0.12943;0.53150;0.92495
17.30037;13.00000;16.01163;0.16292;23.57276;0.09244;0.53150;0.96489
18.20302;13.00000;17.53070;0.20001;25.27203;0.09911;0.53150;0.95452
