# MSE;MAE
0.0228297;0.1104904
0.0150875;0.0881019
0.0144237;0.0854689
0.0137226;0.0832814
0.0126665;0.0793662
0.0123631;0.0786413
0.0117972;0.0767815
0.0114982;0.0763422
0.0111870;0.0755959
0.0110720;0.0758040
0.0106813;0.0746012
0.0103865;0.0737908
0.0102891;0.0739845
0.0100636;0.0731273
0.0098080;0.0723351
0.0095449;0.0713090
0.0093546;0.0703013
0.0091665;0.0697125
0.0091013;0.0695026
0.0090207;0.0692685
0.0090801;0.0696380
0.0088064;0.0681726
0.0088412;0.0686325
0.0087776;0.0682400
0.0086232;0.0675951
0.0087578;0.0683359
0.0085611;0.0673800
0.0085430;0.0672192
0.0085541;0.0675512
0.0083838;0.0667891
0.0084795;0.0673048
0.0084592;0.0671800
0.0083432;0.0666646
0.0083077;0.0666109
0.0082061;0.0661468
0.0082255;0.0665366
0.0083892;0.0667583
0.0082847;0.0666940
0.0080906;0.0657476
0.0081852;0.0663833
0.0080010;0.0654006
0.0080325;0.0658106
0.0079492;0.0655074
0.0079819;0.0654879
0.0079611;0.0653913
0.0078201;0.0649559
0.0077983;0.0647248
0.0079986;0.0654496
0.0076623;0.0642503
0.0076478;0.0641831
0.0077068;0.0645288
0.0076125;0.0640250
0.0075209;0.0638365
0.0073859;0.0631958
0.0074905;0.0636232
0.0073366;0.0631022
0.0073261;0.0629998
0.0074980;0.0637694
0.0073502;0.0632003
0.0071231;0.0623807
0.0072259;0.0627325
0.0071446;0.0624737
0.0071274;0.0624372
0.0071665;0.0626686
0.0071506;0.0626942
0.0070068;0.0619361
0.0069196;0.0615661
0.0069339;0.0618639
0.0069902;0.0619038
0.0068715;0.0615922
0.0067509;0.0609108
0.0067734;0.0611130
0.0068050;0.0610546
0.0066745;0.0607457
0.0067522;0.0610631
0.0066947;0.0607490
0.0067281;0.0610246
0.0066674;0.0607927
0.0065526;0.0601533
0.0065527;0.0601101
0.0065185;0.0599436
0.0064916;0.0598707
0.0064672;0.0597843
0.0064042;0.0594708
0.0062644;0.0589867
0.0063693;0.0593102
0.0064393;0.0595918
0.0063562;0.0592990
0.0062429;0.0589613
0.0062970;0.0591041
0.0062289;0.0588970
0.0061609;0.0585143
0.0061631;0.0584513
0.0062905;0.0590605
0.0061010;0.0582954
0.0061824;0.0585520
0.0060454;0.0580304
0.0059802;0.0578202
0.0059861;0.0577393
0.0060187;0.0578665
0.0059899;0.0579251
0.0059135;0.0575336
0.0059062;0.0571834
0.0058885;0.0573050
0.0059172;0.0574575
0.0057709;0.0568814
0.0057861;0.0567928
0.0057410;0.0567816
0.0057437;0.0567986
0.0058186;0.0569854
0.0056344;0.0563190
0.0057174;0.0566586
0.0056411;0.0563200
0.0056311;0.0562051
0.0056238;0.0563153
0.0056086;0.0562164
0.0055626;0.0560109
0.0055210;0.0557500
0.0055966;0.0560926
0.0056272;0.0561257
0.0054899;0.0555126
0.0054599;0.0554972
0.0054322;0.0553595
0.0054342;0.0554338
0.0054187;0.0553697
0.0053277;0.0549626
0.0052996;0.0548138
0.0055932;0.0557988
0.0053194;0.0548413
0.0053368;0.0549551
0.0053333;0.0548455
0.0051756;0.0540665
0.0052979;0.0546928
0.0052252;0.0543464
0.0052082;0.0543470
0.0052721;0.0547759
0.0050829;0.0537538
0.0052211;0.0543110
0.0051128;0.0539055
0.0052466;0.0545302
0.0050738;0.0536460
0.0050309;0.0535069
0.0050844;0.0538523
0.0050170;0.0536325
0.0050801;0.0538190
0.0050193;0.0532878
0.0049672;0.0531247
0.0049859;0.0533079
0.0050297;0.0535066
0.0049708;0.0531234
0.0048798;0.0526444
0.0051991;0.0542843
0.0049392;0.0529355
0.0049145;0.0530187
0.0048421;0.0525033
0.0048632;0.0526004
0.0048388;0.0526149
0.0048742;0.0527821
0.0048143;0.0525597
0.0048200;0.0523593
0.0048808;0.0526425
0.0047359;0.0520214
0.0048044;0.0523724
0.0047619;0.0520683
0.0048253;0.0524056
0.0047407;0.0520287
0.0046295;0.0514995
0.0046893;0.0516625
0.0046818;0.0517111
0.0046385;0.0515379
0.0046869;0.0518278
0.0047312;0.0520311
0.0046286;0.0514089
0.0046096;0.0513581
0.0046640;0.0514881
0.0045346;0.0509301
0.0045908;0.0512835
0.0045608;0.0510671
0.0045902;0.0512573
0.0045440;0.0508694
0.0045221;0.0508491
0.0046770;0.0514722
0.0045603;0.0511129
0.0044926;0.0506029
0.0044827;0.0506935
0.0045125;0.0508089
0.0045197;0.0508526
0.0044779;0.0505329
0.0044544;0.0504719
0.0044242;0.0504137
0.0044085;0.0502046
0.0043676;0.0500083
0.0043980;0.0501726
0.0043596;0.0500987
0.0043714;0.0501116
0.0043788;0.0501098
0.0043602;0.0499765
0.0043707;0.0500276
0.0044119;0.0502961
0.0044607;0.0504869
0.0043670;0.0500342
0.0042780;0.0493994
0.0042556;0.0492947
0.0042568;0.0494709
0.0042626;0.0493232
0.0042706;0.0494850
0.0043698;0.0500386
0.0041813;0.0489058
0.0043779;0.0499396
0.0041492;0.0488027
0.0041695;0.0489418
0.0043373;0.0497285
0.0041873;0.0489899
0.0041963;0.0490224
0.0041828;0.0489460
0.0041854;0.0489691
0.0042055;0.0490248
0.0042511;0.0492250
0.0041196;0.0486781
0.0041385;0.0487537
0.0041333;0.0486859
0.0041059;0.0485650
0.0040790;0.0483242
0.0043296;0.0494504
0.0040806;0.0483767
0.0040937;0.0484426
0.0040926;0.0485382
0.0040899;0.0484222
0.0040373;0.0480351
0.0040713;0.0484200
0.0041537;0.0485677
0.0041207;0.0484857
0.0039909;0.0479140
0.0039915;0.0479322
0.0039998;0.0478406
0.0040884;0.0484714
0.0040124;0.0478565
0.0041167;0.0485037
0.0039070;0.0473470
0.0039824;0.0478265
0.0040530;0.0482663
0.0039738;0.0477438
0.0039352;0.0475374
0.0039462;0.0476290
0.0039296;0.0475993
0.0039560;0.0477284
0.0039293;0.0474494
0.0038553;0.0471248
0.0040057;0.0478800
0.0039085;0.0473453
0.0038231;0.0467263
0.0038927;0.0472897
0.0038617;0.0471349
0.0039370;0.0475332
0.0039061;0.0473356
0.0038476;0.0470076
0.0038595;0.0470353
0.0039243;0.0474294
0.0038098;0.0467408
0.0039333;0.0476160
0.0039471;0.0474775
0.0038440;0.0470304
0.0038985;0.0472332
0.0037463;0.0464161
0.0038223;0.0468199
0.0037698;0.0464268
0.0037611;0.0464727
0.0037767;0.0466585
0.0038332;0.0468702
0.0038397;0.0469953
0.0037618;0.0464987
0.0037997;0.0467220
0.0038057;0.0467947
0.0037873;0.0466106
0.0038976;0.0473764
0.0037488;0.0465322
0.0037015;0.0460651
0.0037282;0.0463113
0.0037039;0.0461641
0.0037326;0.0463729
0.0037542;0.0464752
0.0036898;0.0460628
0.0037613;0.0464593
0.0037105;0.0460798
0.0037202;0.0462904
0.0036830;0.0459496
0.0036365;0.0458323
0.0036353;0.0457907
0.0035996;0.0455766
0.0035883;0.0454724
0.0036511;0.0458833
0.0036534;0.0458887
0.0036358;0.0457094
0.0036692;0.0458861
0.0037066;0.0460909
0.0036502;0.0457538
0.0036331;0.0457620
0.0036058;0.0455047
0.0036114;0.0456015
0.0035191;0.0450562
0.0037734;0.0465652
0.0035496;0.0452227
0.0036248;0.0456088
0.0035787;0.0454564
0.0035872;0.0454652
0.0036165;0.0455159
0.0035747;0.0453518
0.0036441;0.0457100
0.0035672;0.0454329
0.0035280;0.0450346
0.0036016;0.0455404
0.0035408;0.0450891
0.0035373;0.0451024
0.0035557;0.0452775
0.0035658;0.0453494
0.0034921;0.0448557
0.0034774;0.0446872
0.0034808;0.0449186
0.0034808;0.0447722
0.0036822;0.0459196
0.0034625;0.0446206
0.0035402;0.0451303
0.0035779;0.0454546
0.0034730;0.0447074
0.0034885;0.0448653
0.0035134;0.0448697
0.0034450;0.0444720
0.0034574;0.0445875
0.0035404;0.0450365
0.0034067;0.0443694
0.0034184;0.0444848
0.0033727;0.0442320
0.0034638;0.0447174
0.0034794;0.0448002
0.0033606;0.0439322
0.0033668;0.0441333
0.0034110;0.0443732
0.0033858;0.0442749
0.0033416;0.0438506
0.0034697;0.0446679
0.0034133;0.0443516
0.0034774;0.0447943
0.0034167;0.0443280
0.0033185;0.0437116
0.0033627;0.0440890
0.0033347;0.0439684
0.0032948;0.0436277
0.0034036;0.0443718
0.0034686;0.0447616
0.0033084;0.0437839
0.0032902;0.0435005
0.0033756;0.0439994
0.0033088;0.0437470
0.0033598;0.0440370
0.0033248;0.0436652
0.0033043;0.0437068
0.0034765;0.0446145
0.0032982;0.0437148
0.0033164;0.0438183
0.0032961;0.0437841
0.0032536;0.0433105
0.0032702;0.0435403
0.0032653;0.0435410
0.0032948;0.0436332
0.0033023;0.0438555
0.0032633;0.0432825
0.0032342;0.0432274
0.0031982;0.0429356
0.0032237;0.0432428
0.0032700;0.0434039
0.0032741;0.0434499
0.0033307;0.0439345
0.0032135;0.0430931
0.0033050;0.0437540
0.0031583;0.0428690
0.0032328;0.0431831
0.0032157;0.0431502
0.0032274;0.0432893
0.0032053;0.0430350
0.0032061;0.0430389
0.0032260;0.0432322
0.0033061;0.0437327
0.0032677;0.0434955
0.0031600;0.0427147
0.0031651;0.0428609
0.0031874;0.0430387
0.0031931;0.0429218
0.0032345;0.0432934
0.0031683;0.0427929
0.0031544;0.0427352
0.0031070;0.0424396
0.0031614;0.0427982
0.0031354;0.0425173
0.0031300;0.0425163
0.0031920;0.0429952
0.0032378;0.0433862
0.0031140;0.0424935
0.0031373;0.0425858
0.0031222;0.0425978
0.0031052;0.0424561
0.0030960;0.0424435
0.0030895;0.0423792
0.0032647;0.0433668
0.0032339;0.0431729
0.0031259;0.0425313
0.0030921;0.0424030
0.0031240;0.0424913
0.0030906;0.0422146
0.0030602;0.0420955
0.0033103;0.0436606
0.0030490;0.0420672
0.0030395;0.0419081
0.0030936;0.0423677
0.0030373;0.0419615
0.0030693;0.0421664
0.0030253;0.0418822
0.0030928;0.0422992
0.0031041;0.0424186
0.0030312;0.0418621
0.0030494;0.0420218
0.0030381;0.0420414
0.0030940;0.0423011
0.0030052;0.0417508
0.0030352;0.0418624
0.0030700;0.0421859
0.0030035;0.0417003
0.0031342;0.0426308
0.0030736;0.0421630
0.0029975;0.0416194
0.0030316;0.0419699
0.0030120;0.0417476
0.0030656;0.0419570
0.0030588;0.0421417
0.0029988;0.0416887
0.0030019;0.0418147
0.0030374;0.0420591
0.0030418;0.0419486
0.0030129;0.0418205
0.0029815;0.0415968
0.0030045;0.0417215
0.0033462;0.0438823
0.0029730;0.0414561
0.0029324;0.0412878
0.0029678;0.0414341
0.0029627;0.0415220
0.0029274;0.0411509
0.0029512;0.0413368
0.0030037;0.0416707
0.0031951;0.0429245
0.0030102;0.0417802
0.0029485;0.0413881
0.0029453;0.0413626
0.0029385;0.0412057
0.0029726;0.0416073
0.0029730;0.0415075
0.0028825;0.0409442
0.0029132;0.0410836
0.0029490;0.0412805
0.0029774;0.0415767
0.0029347;0.0411528
0.0029171;0.0411606
0.0029277;0.0412710
0.0029585;0.0414558
0.0029590;0.0414138
0.0029606;0.0413473
0.0028909;0.0409194
0.0029667;0.0416523
0.0029115;0.0410522
0.0029149;0.0411118
0.0029397;0.0412355
0.0028981;0.0410232
0.0029005;0.0409688
0.0029592;0.0413315
0.0029379;0.0412797
0.0028633;0.0407437
0.0028477;0.0406895
0.0029801;0.0415670
0.0028758;0.0408515
0.0028641;0.0406269
0.0028131;0.0403557
0.0028905;0.0410590
0.0028566;0.0408302
0.0028895;0.0410531
0.0029052;0.0410470
0.0028866;0.0408750
0.0028514;0.0405903
0.0029585;0.0413928
0.0028788;0.0407698
0.0028664;0.0407019
0.0029433;0.0413176
0.0028251;0.0404328
0.0028691;0.0407930
0.0028281;0.0404853
0.0027912;0.0402443
0.0028309;0.0405064
0.0029384;0.0413415
0.0028152;0.0403608
0.0028438;0.0406027
0.0028352;0.0405654
0.0029077;0.0408948
0.0028275;0.0405009
0.0028376;0.0406128
0.0029008;0.0410582
0.0027982;0.0403407
0.0029097;0.0410527
0.0028800;0.0408582
0.0027593;0.0401103
0.0028204;0.0403589
0.0027802;0.0402089
0.0027991;0.0402043
0.0028547;0.0407275
0.0027596;0.0400349
0.0028205;0.0404703
0.0028765;0.0409154
0.0027743;0.0402501
0.0027815;0.0402826
0.0028215;0.0404039
0.0027756;0.0401943
0.0028782;0.0408653
0.0028059;0.0402234
0.0027669;0.0400834
0.0027426;0.0399181
0.0027603;0.0400783
0.0027568;0.0399799
0.0028104;0.0404564
0.0027433;0.0399205
0.0027338;0.0399334
0.0027978;0.0402870
0.0027517;0.0400377
0.0027871;0.0402306
0.0027757;0.0402642
0.0027528;0.0400121
0.0027370;0.0398248
0.0027388;0.0398914
0.0027714;0.0400167
0.0028239;0.0405489
0.0027983;0.0402457
0.0028059;0.0403440
0.0027609;0.0399791
0.0028535;0.0407154
0.0027094;0.0396684
0.0027229;0.0398451
0.0026994;0.0395223
0.0028160;0.0403989
0.0027213;0.0397083
0.0027069;0.0396663
0.0026864;0.0395661
0.0027050;0.0396700
0.0026751;0.0393886
0.0027227;0.0397273
0.0027457;0.0398907
0.0027112;0.0397200
0.0026692;0.0394958
0.0026964;0.0395648
0.0027165;0.0397721
0.0027209;0.0396739
0.0027447;0.0400705
0.0026976;0.0395940
0.0027115;0.0396803
0.0027645;0.0401349
0.0026575;0.0392683
0.0027019;0.0395423
0.0028093;0.0403380
0.0027732;0.0401657
0.0026959;0.0395202
0.0027994;0.0402002
0.0026891;0.0395196
0.0026103;0.0389679
0.0026805;0.0395861
0.0027001;0.0395874
0.0027024;0.0395869
0.0026725;0.0393630
0.0027216;0.0397635
0.0026619;0.0393657
0.0027647;0.0400037
0.0026466;0.0391939
0.0026392;0.0391697
0.0026587;0.0394090
0.0026971;0.0395417
0.0026847;0.0395104
0.0026967;0.0396179
0.0026551;0.0392446
0.0026856;0.0395635
0.0026809;0.0395000
0.0026520;0.0393866
0.0025944;0.0388808
0.0026270;0.0391424
0.0026317;0.0391430
0.0026220;0.0390088
0.0028187;0.0405127
0.0026453;0.0391808
0.0026624;0.0393705
0.0026910;0.0396527
0.0025721;0.0386882
0.0027053;0.0396902
0.0027673;0.0399631
0.0026392;0.0391493
0.0025951;0.0388086
0.0026701;0.0392294
0.0025478;0.0384555
0.0026749;0.0393537
0.0025993;0.0389017
0.0026984;0.0395915
0.0026132;0.0389682
0.0025814;0.0387422
0.0026042;0.0389318
0.0026041;0.0389839
0.0026266;0.0391078
0.0026319;0.0390764
0.0025874;0.0387863
0.0026280;0.0391376
0.0026041;0.0388409
0.0025802;0.0387977
0.0026361;0.0391411
0.0026535;0.0392020
0.0026526;0.0393054
0.0025952;0.0388416
0.0026686;0.0393335
0.0026611;0.0393592
0.0025768;0.0386784
0.0025478;0.0385217
0.0026032;0.0388069
0.0026049;0.0388341
0.0025746;0.0386789
0.0025966;0.0388437
0.0025762;0.0387470
0.0025680;0.0387057
0.0025155;0.0382766
0.0025503;0.0385535
0.0025891;0.0388488
0.0026643;0.0393614
0.0025801;0.0386544
0.0025934;0.0388440
0.0025290;0.0382958
0.0026783;0.0394433
0.0025671;0.0385681
0.0025522;0.0385380
0.0026310;0.0390812
0.0025746;0.0386276
0.0025224;0.0383502
0.0025237;0.0383848
0.0026024;0.0389559
0.0025599;0.0385697
0.0026313;0.0391078
0.0026495;0.0391783
0.0025317;0.0383863
0.0025418;0.0384808
0.0026071;0.0388379
0.0025546;0.0385728
0.0028126;0.0401850
0.0025325;0.0383292
0.0025587;0.0385639
0.0025186;0.0382420
0.0026063;0.0389615
0.0024804;0.0381003
0.0024939;0.0381650
0.0025923;0.0388885
0.0024877;0.0380635
0.0025645;0.0385184
0.0025179;0.0382849
0.0025799;0.0386500
0.0024883;0.0379625
0.0025020;0.0381757
0.0026770;0.0393502
0.0025205;0.0383141
0.0025050;0.0382381
0.0025095;0.0381641
0.0025463;0.0385315
0.0025433;0.0384377
0.0025127;0.0382937
0.0025136;0.0382786
0.0025396;0.0385175
0.0024781;0.0379720
0.0025894;0.0386802
0.0025234;0.0383481
0.0024754;0.0379021
0.0024801;0.0380257
0.0025181;0.0383143
0.0025115;0.0382830
0.0024952;0.0381483
0.0025075;0.0381372
0.0026012;0.0389138
0.0025401;0.0384846
0.0024679;0.0379374
0.0024596;0.0378657
0.0025032;0.0381162
0.0024741;0.0380096
0.0024578;0.0377710
0.0024785;0.0380477
0.0025000;0.0382273
0.0025630;0.0387383
0.0024550;0.0378498
0.0024751;0.0381254
0.0025867;0.0388295
0.0024855;0.0380247
0.0024639;0.0378571
0.0024714;0.0379468
0.0024621;0.0378655
0.0025224;0.0382973
0.0025334;0.0384322
0.0025446;0.0384521
0.0023996;0.0374426
0.0027792;0.0398639
0.0024452;0.0376472
0.0024190;0.0374726
0.0024679;0.0379599
0.0024674;0.0378816
0.0025059;0.0383062
0.0024422;0.0377729
0.0024520;0.0378137
0.0024503;0.0377384
0.0024841;0.0380293
0.0024652;0.0378941
0.0025194;0.0383310
0.0024585;0.0378537
0.0024288;0.0376480
0.0025050;0.0381358
0.0024376;0.0377604
0.0024791;0.0377488
0.0023859;0.0373438
0.0024589;0.0378317
0.0024589;0.0378017
0.0024667;0.0378901
0.0024961;0.0380771
0.0024099;0.0375219
0.0024342;0.0376565
0.0024445;0.0377628
0.0024346;0.0376441
0.0024204;0.0374795
0.0024609;0.0378456
0.0024632;0.0377942
0.0024484;0.0377758
0.0024126;0.0374544
0.0024094;0.0374309
0.0024509;0.0377709
0.0024525;0.0377423
0.0024117;0.0374914
0.0024606;0.0377795
0.0024619;0.0379254
0.0023886;0.0372511
0.0024066;0.0374520
0.0024089;0.0374518
0.0024734;0.0379783
0.0024205;0.0375884
0.0024345;0.0376032
0.0023985;0.0373575
0.0024317;0.0376229
0.0024705;0.0379880
0.0024335;0.0376100
0.0024131;0.0374653
0.0024344;0.0376840
0.0024183;0.0375816
0.0024226;0.0375692
0.0023968;0.0374236
0.0023598;0.0369476
0.0024121;0.0374654
0.0024409;0.0377493
0.0024364;0.0376257
0.0024537;0.0377333
0.0024427;0.0378062
0.0023865;0.0372678
0.0024521;0.0378223
0.0024218;0.0374755
0.0024026;0.0374303
0.0023622;0.0369866
0.0024380;0.0376772
0.0024156;0.0375627
0.0024131;0.0375175
0.0024316;0.0376383
0.0023656;0.0370827
0.0024468;0.0375554
0.0024436;0.0378530
0.0023880;0.0372933
0.0023556;0.0369808
0.0024146;0.0375686
0.0023880;0.0373167
0.0024071;0.0374109
0.0023993;0.0375121
0.0023598;0.0370542
0.0023787;0.0371858
0.0023693;0.0372079
0.0024005;0.0374321
0.0024012;0.0374472
0.0023717;0.0371932
0.0024799;0.0379688
0.0023763;0.0372423
0.0023272;0.0368307
0.0023879;0.0372843
0.0023598;0.0371385
0.0023961;0.0373867
0.0023695;0.0371981
0.0024113;0.0374475
0.0024411;0.0377096
0.0023382;0.0368345
0.0024071;0.0374362
0.0023990;0.0374477
0.0025552;0.0384766
0.0023114;0.0367536
0.0023603;0.0370600
0.0023437;0.0368759
0.0023148;0.0367008
0.0024190;0.0375429
0.0023440;0.0369897
0.0023799;0.0371686
0.0023322;0.0368757
0.0024431;0.0377146
0.0023530;0.0370933
0.0023525;0.0370111
0.0023337;0.0367944
0.0023655;0.0371154
0.0029137;0.0406868
0.0022869;0.0364908
0.0022967;0.0365769
0.0023021;0.0365653
0.0023235;0.0368943
0.0023914;0.0373329
0.0023444;0.0370141
0.0023840;0.0372391
0.0023323;0.0369543
0.0023406;0.0368797
0.0023044;0.0365327
0.0023619;0.0371119
0.0023570;0.0370682
0.0023262;0.0368314
0.0024017;0.0373330
0.0023456;0.0369669
0.0023632;0.0371077
0.0023184;0.0367588
0.0024007;0.0374882
0.0023287;0.0368520
0.0023280;0.0368433
0.0023569;0.0370156
0.0022870;0.0364841
0.0023378;0.0370146
0.0023219;0.0368362
0.0023220;0.0367457
0.0023354;0.0369083
0.0023160;0.0367309
0.0023009;0.0367035
0.0023061;0.0366217
0.0023739;0.0372164
0.0023270;0.0368858
0.0022973;0.0365637
0.0022928;0.0364782
0.0023814;0.0372705
0.0023586;0.0370932
0.0022868;0.0365037
0.0022771;0.0364431
0.0024365;0.0376881
0.0022881;0.0365491
0.0023173;0.0366643
0.0022919;0.0365303
0.0022774;0.0364453
0.0023232;0.0368652
0.0023351;0.0368756
0.0022879;0.0364547
0.0023744;0.0371764
0.0022519;0.0362289
0.0023236;0.0367903
0.0023414;0.0369573
0.0023053;0.0367461
0.0022947;0.0365581
0.0023445;0.0369147
0.0022713;0.0363930
0.0023285;0.0368219
0.0022925;0.0365804
0.0022800;0.0364282
0.0023110;0.0367322
0.0023267;0.0368669
0.0022890;0.0364862
0.0022773;0.0364350
0.0022917;0.0365867
0.0022948;0.0365454
0.0022756;0.0364512
0.0022438;0.0362310
0.0022973;0.0365806
