# MSE;MAE
0.0005038;0.0129945
0.0005074;0.0129653
0.0005375;0.0134796
0.0005599;0.0139435
0.0005448;0.0137679
0.0005089;0.0131076
0.0004927;0.0128391
0.0004819;0.0127513
0.0004900;0.0129625
0.0004933;0.0129421
0.0004770;0.0126928
0.0004737;0.0127160
0.0004665;0.0125538
0.0004589;0.0123770
0.0004524;0.0122763
0.0004548;0.0123916
0.0004489;0.0122176
0.0004671;0.0126730
0.0004461;0.0122942
0.0004393;0.0120950
0.0004423;0.0121217
0.0004380;0.0120273
0.0004383;0.0121274
0.0004377;0.0120874
0.0004426;0.0121841
0.0004348;0.0120521
0.0004361;0.0120773
0.0004217;0.0118373
0.0004273;0.0119368
0.0004257;0.0119161
0.0004197;0.0117731
0.0004228;0.0117980
0.0004214;0.0118566
0.0004225;0.0119776
0.0004187;0.0118366
0.0004269;0.0119858
0.0004254;0.0118926
0.0004217;0.0117366
0.0004259;0.0119176
0.0004254;0.0118671
0.0004370;0.0122422
0.0004415;0.0124132
0.0004151;0.0118101
0.0004239;0.0118566
0.0004333;0.0120277
0.0004302;0.0120836
0.0004245;0.0119207
0.0004080;0.0117015
0.0004021;0.0115878
0.0003917;0.0112969
0.0003896;0.0112813
0.0003864;0.0112137
0.0003865;0.0112131
0.0003878;0.0113070
0.0003867;0.0112537
0.0003942;0.0113493
0.0003906;0.0113012
0.0003799;0.0110913
0.0003812;0.0110747
0.0003786;0.0110236
0.0003760;0.0109714
0.0003759;0.0109682
0.0003762;0.0110051
0.0003717;0.0108849
0.0003732;0.0109531
0.0003849;0.0112157
0.0003806;0.0111491
0.0003714;0.0108943
0.0003721;0.0110013
0.0003711;0.0110109
0.0003783;0.0110984
0.0003768;0.0111855
0.0003780;0.0110883
0.0003806;0.0112738
0.0003971;0.0114609
0.0003721;0.0110150
0.0003728;0.0110259
0.0003751;0.0110312
0.0003826;0.0110641
0.0003752;0.0111079
0.0003662;0.0108844
0.0003692;0.0109772
0.0003715;0.0108830
0.0003638;0.0107750
0.0003600;0.0106901
0.0003654;0.0108131
0.0003574;0.0106202
0.0003577;0.0106509
0.0003604;0.0106849
0.0004062;0.0116296
0.0003969;0.0114321
0.0004155;0.0116676
0.0004217;0.0119136
0.0003851;0.0112162
0.0003669;0.0107823
0.0003632;0.0108345
0.0003704;0.0109314
0.0003897;0.0112633
0.0003649;0.0108001
0.0003559;0.0105752
0.0003504;0.0103533
0.0003648;0.0106594
0.0003514;0.0103638
0.0003568;0.0105448
0.0003550;0.0104582
0.0003537;0.0104990
0.0003502;0.0103834
0.0003525;0.0104684
0.0003459;0.0103313
0.0003440;0.0102415
0.0003435;0.0101773
0.0003418;0.0101196
0.0003410;0.0101096
0.0003441;0.0102439
0.0003383;0.0100753
0.0003468;0.0102288
0.0003428;0.0102315
0.0003393;0.0100899
0.0003371;0.0099941
0.0003406;0.0101564
0.0003412;0.0101399
0.0003366;0.0099927
0.0003383;0.0100653
0.0003350;0.0099178
0.0003352;0.0099800
0.0003423;0.0100354
0.0003387;0.0100150
0.0003479;0.0102091
0.0003432;0.0101805
0.0003448;0.0101196
0.0003509;0.0103829
0.0003577;0.0105090
0.0003464;0.0102725
0.0003449;0.0102131
0.0003375;0.0100541
0.0003407;0.0100467
0.0003349;0.0098788
0.0003319;0.0098426
0.0003326;0.0098198
0.0003291;0.0098073
0.0003326;0.0098926
0.0003329;0.0098239
0.0003276;0.0097061
0.0003324;0.0098155
0.0003337;0.0098879
0.0003284;0.0097192
0.0003290;0.0098050
0.0003285;0.0097787
0.0003384;0.0099595
0.0003290;0.0098307
0.0003263;0.0096864
0.0003245;0.0096162
0.0003242;0.0096252
0.0003248;0.0096174
0.0003239;0.0095754
0.0003219;0.0095415
0.0003229;0.0095750
0.0003231;0.0095709
0.0003222;0.0095457
0.0003260;0.0096199
0.0003301;0.0097735
0.0003300;0.0099167
0.0003333;0.0099481
0.0003243;0.0096963
0.0003352;0.0098837
0.0003282;0.0097596
0.0003326;0.0098810
0.0003296;0.0098539
0.0003283;0.0097627
0.0003365;0.0100248
0.0003350;0.0100352
0.0003419;0.0100939
0.0003281;0.0098007
0.0003366;0.0099037
0.0003255;0.0097166
0.0003345;0.0098734
0.0003434;0.0099738
0.0003204;0.0095475
0.0003290;0.0096995
0.0003343;0.0098665
0.0003421;0.0101323
0.0003337;0.0098698
0.0003362;0.0099796
0.0003311;0.0098869
0.0003475;0.0102306
0.0003292;0.0098595
0.0003232;0.0096938
0.0003206;0.0096602
0.0003228;0.0096485
0.0003388;0.0101351
0.0003380;0.0100945
0.0003401;0.0099530
0.0003645;0.0105459
0.0003437;0.0101955
0.0003393;0.0100656
0.0003247;0.0096881
0.0003169;0.0095552
0.0003085;0.0092955
0.0003140;0.0094150
0.0003100;0.0092638
0.0003083;0.0093064
0.0003180;0.0094579
0.0003085;0.0093270
0.0003050;0.0091624
0.0003038;0.0091492
0.0003074;0.0092409
0.0003329;0.0100093
0.0003294;0.0099937
0.0003702;0.0107511
0.0003376;0.0100520
0.0003242;0.0097131
0.0003232;0.0097154
0.0003189;0.0095947
0.0003035;0.0091389
0.0003068;0.0092016
0.0003019;0.0091314
0.0003011;0.0091014
0.0002997;0.0090577
0.0002991;0.0090031
0.0002975;0.0089513
0.0002999;0.0090199
0.0003071;0.0091522
0.0003089;0.0093346
0.0003020;0.0090590
0.0003062;0.0092079
0.0003099;0.0092959
0.0003137;0.0095151
0.0003063;0.0093212
0.0003088;0.0093640
0.0003065;0.0092522
0.0003061;0.0092950
0.0002985;0.0091052
0.0002961;0.0090368
0.0003032;0.0092215
0.0003026;0.0092310
0.0003122;0.0095882
0.0003050;0.0093329
0.0003034;0.0093157
0.0002917;0.0089323
0.0002962;0.0091076
0.0002920;0.0090284
0.0002957;0.0091069
0.0003190;0.0098289
0.0003178;0.0097762
0.0003060;0.0095271
0.0002906;0.0092957
0.0002785;0.0091186
0.0002583;0.0086304
0.0002594;0.0087848
0.0002543;0.0085737
0.0002512;0.0084421
0.0002514;0.0085151
0.0002589;0.0087277
0.0002524;0.0085487
0.0002486;0.0084449
0.0002418;0.0082047
0.0002456;0.0083305
0.0002492;0.0084914
0.0002514;0.0085208
0.0002447;0.0082878
0.0002553;0.0086203
0.0002498;0.0084050
0.0002411;0.0081428
0.0002401;0.0082300
0.0002401;0.0082161
0.0002433;0.0083261
0.0002413;0.0081921
0.0002585;0.0085884
0.0002629;0.0088751
0.0002365;0.0081297
0.0002365;0.0081313
0.0002380;0.0081516
0.0002345;0.0080223
0.0002338;0.0080403
