# MSE;MAE
0.1035040;0.2537865
0.0269174;0.0749911
0.0268654;0.0735962
0.0268515;0.0730639
0.0268466;0.0728131
0.0268445;0.0726660
0.0268434;0.0725777
0.0268427;0.0725146
0.0268422;0.0724675
0.0268418;0.0724353
0.0268414;0.0724097
0.0268408;0.0723872
0.0268400;0.0723629
0.0268386;0.0723342
0.0268367;0.0723021
0.0268354;0.0722691
0.0268344;0.0722189
0.0268331;0.0721746
0.0268313;0.0721181
0.0268284;0.0720416
0.0249010;0.0706334
0.0065208;0.0401022
0.0023995;0.0258013
0.0012059;0.0178012
0.0009026;0.0149444
0.0007628;0.0133285
0.0008460;0.0141709
0.0006578;0.0121984
0.0006064;0.0116473
0.0006026;0.0121279
0.0004176;0.0107449
0.0002950;0.0093066
0.0002320;0.0082867
0.0001931;0.0075051
0.0001787;0.0072456
0.0001695;0.0070355
0.0001613;0.0068667
0.0001442;0.0065992
0.0001369;0.0064587
0.0002030;0.0075556
0.0001347;0.0063458
0.0001158;0.0059137
0.0001186;0.0060132
0.0001328;0.0063652
0.0001142;0.0059998
0.0001592;0.0067918
0.0001084;0.0057572
0.0001131;0.0058990
0.0001043;0.0057793
0.0000943;0.0054753
0.0001105;0.0058816
0.0000899;0.0053728
0.0000855;0.0052301
0.0000894;0.0053563
0.0000863;0.0052890
0.0000852;0.0052621
0.0000814;0.0051299
0.0000886;0.0053460
0.0000799;0.0051322
0.0000834;0.0051800
0.0000797;0.0051049
0.0000848;0.0052386
0.0000824;0.0051793
0.0000696;0.0047651
0.0000868;0.0052345
0.0000680;0.0047198
0.0000770;0.0050037
0.0000817;0.0050683
0.0001711;0.0069073
0.0000681;0.0046885
0.0000620;0.0044939
0.0000736;0.0048456
0.0000669;0.0046206
0.0000684;0.0046686
0.0000639;0.0045026
0.0000695;0.0047042
0.0000645;0.0045271
0.0000585;0.0043406
0.0001313;0.0059052
0.0000681;0.0046009
0.0000587;0.0043162
0.0000587;0.0042788
0.0000707;0.0046167
0.0000541;0.0041536
0.0000719;0.0046486
0.0000830;0.0049331
0.0001549;0.0062412
0.0000717;0.0045980
0.0000595;0.0042779
0.0000646;0.0044362
0.0000596;0.0043149
0.0000561;0.0041788
0.0000500;0.0039603
0.0000472;0.0038514
0.0000545;0.0040973
0.0000537;0.0040609
0.0000595;0.0042179
0.0000522;0.0040303
0.0000597;0.0041636
0.0000488;0.0038998
0.0000509;0.0039783
0.0000497;0.0039276
0.0000694;0.0045079
0.0000571;0.0041185
0.0000481;0.0038651
0.0000639;0.0042968
0.0000471;0.0038124
0.0000498;0.0039361
0.0000448;0.0037102
0.0000440;0.0037028
0.0000752;0.0046551
0.0000576;0.0041763
0.0000867;0.0048787
0.0000475;0.0037934
0.0000426;0.0036435
0.0000449;0.0037575
0.0000601;0.0042101
0.0000493;0.0038788
0.0000456;0.0037728
0.0000448;0.0037187
0.0000391;0.0035092
0.0000445;0.0037215
0.0000454;0.0037681
0.0000423;0.0036002
0.0000574;0.0040450
0.0000592;0.0042333
0.0000412;0.0035919
0.0000400;0.0035475
0.0000470;0.0037872
0.0000435;0.0036317
0.0000376;0.0034224
0.0000628;0.0042571
0.0000416;0.0036259
0.0000520;0.0039277
0.0000599;0.0041443
0.0000510;0.0039184
0.0000410;0.0035503
0.0000362;0.0034004
0.0000380;0.0034548
0.0000371;0.0034128
0.0000509;0.0038962
0.0000541;0.0040629
0.0000433;0.0036826
0.0000384;0.0034663
0.0000377;0.0034585
0.0000448;0.0037101
0.0000393;0.0035129
0.0000450;0.0037215
0.0000348;0.0033126
0.0000342;0.0032867
0.0000432;0.0036234
0.0000355;0.0033481
0.0000372;0.0033907
0.0000463;0.0038070
0.0000430;0.0035513
0.0000402;0.0035123
0.0000451;0.0036470
0.0000393;0.0035017
0.0000773;0.0044646
0.0000320;0.0032099
0.0000352;0.0033588
0.0000312;0.0031784
0.0000314;0.0031921
0.0000324;0.0032417
0.0000334;0.0032375
0.0000325;0.0032544
0.0000540;0.0040157
0.0000343;0.0032974
0.0000321;0.0032113
0.0000293;0.0030957
0.0000295;0.0030938
0.0000310;0.0031981
0.0000354;0.0033875
0.0000303;0.0031731
0.0000323;0.0032330
0.0000448;0.0037206
0.0000313;0.0031966
0.0000275;0.0030135
0.0000285;0.0030932
0.0000331;0.0032494
0.0000279;0.0030378
0.0000272;0.0030162
0.0000330;0.0032896
0.0000316;0.0032228
0.0000650;0.0042427
0.0000259;0.0029439
0.0000285;0.0030623
0.0000383;0.0034963
0.0000267;0.0029849
0.0000308;0.0031709
0.0000362;0.0033308
0.0000283;0.0030539
0.0000286;0.0030574
0.0000323;0.0032493
0.0000374;0.0034467
0.0000317;0.0031988
0.0000245;0.0028880
0.0000720;0.0042691
0.0000301;0.0030774
0.0000252;0.0028903
0.0000252;0.0029043
0.0000232;0.0028140
0.0000348;0.0033395
0.0000553;0.0039424
0.0000353;0.0033470
0.0000234;0.0028324
0.0000261;0.0029732
0.0000304;0.0031043
0.0000229;0.0028013
0.0000239;0.0028778
0.0000558;0.0039767
0.0000282;0.0030720
0.0000227;0.0027931
0.0000227;0.0028119
0.0000265;0.0030062
0.0000262;0.0029480
0.0000267;0.0030148
0.0000264;0.0030034
0.0000228;0.0028056
0.0000214;0.0027380
0.0000215;0.0027684
0.0000256;0.0029785
0.0000236;0.0028713
0.0000224;0.0028026
0.0000218;0.0027829
0.0000252;0.0029360
0.0000431;0.0035346
0.0000213;0.0027700
0.0000239;0.0028789
0.0000214;0.0027521
0.0000228;0.0028091
0.0000263;0.0029882
0.0000602;0.0039682
0.0000242;0.0028890
0.0000218;0.0027774
0.0000198;0.0026799
0.0000227;0.0028178
0.0000277;0.0030804
0.0000188;0.0026194
0.0000184;0.0025983
0.0000289;0.0030887
0.0000265;0.0029610
0.0000194;0.0026649
0.0000198;0.0026675
0.0000221;0.0027666
0.0000256;0.0029516
0.0000265;0.0029329
0.0000198;0.0026804
0.0000240;0.0028782
0.0000289;0.0031067
0.0000268;0.0030335
