# 1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;
0.92605;0.96196;0.98634;0.99421;0.99694;0.99764;0.99659;0.99677;0.99652;0.99685;0.99737;0.99812;0.99827;0.99820;0.99824;0.99806;0.99788;0.99773;0.99774;0.99770;0.99769;0.99823;0.99832;0.99743;0.99592;0.99358;0.98870;0.98308;0.97238;0.95949;0.94491
0.89885;0.94625;0.98119;0.99254;0.99635;0.99702;0.99551;0.99544;0.99512;0.99567;0.99607;0.99698;0.99724;0.99712;0.99722;0.99694;0.99694;0.99697;0.99685;0.99694;0.99723;0.99783;0.99759;0.99624;0.99419;0.99053;0.98321;0.97480;0.95840;0.93966;0.91924
0.84886;0.92525;0.97233;0.98850;0.99465;0.99538;0.99311;0.99257;0.99136;0.99246;0.99453;0.99558;0.99602;0.99579;0.99499;0.99449;0.99391;0.99281;0.99203;0.99085;0.99060;0.99119;0.98991;0.98860;0.98478;0.98012;0.96964;0.95810;0.93409;0.90395;0.87194
0.81280;0.91734;0.97039;0.98635;0.99310;0.99432;0.99176;0.99084;0.99045;0.99184;0.99227;0.99479;0.99503;0.99378;0.99311;0.99343;0.99182;0.99102;0.99189;0.99376;0.99574;0.99693;0.99612;0.99347;0.98815;0.98087;0.96617;0.94806;0.91519;0.88018;0.83608
0.75729;0.84670;0.89179;0.91515;0.94742;0.96542;0.97503;0.98168;0.98720;0.99036;0.99091;0.98802;0.98485;0.98135;0.97779;0.97636;0.97718;0.97578;0.97906;0.98552;0.98818;0.98880;0.98416;0.97753;0.96381;0.95425;0.93594;0.91424;0.88295;0.84776;0.80892
