# MSE;MAE
0.0550737;0.1810916
0.0088898;0.0724765
0.0076308;0.0669035
0.0051228;0.0539962
0.0030499;0.0394659
0.0022508;0.0331397
0.0019079;0.0305189
0.0016787;0.0288643
0.0015365;0.0282137
0.0013898;0.0274291
0.0011649;0.0254579
0.0008693;0.0218678
0.0006892;0.0192764
0.0006113;0.0181067
0.0005300;0.0167499
0.0004924;0.0160809
0.0004699;0.0156830
0.0004520;0.0153289
0.0004232;0.0147629
0.0004110;0.0144715
0.0004109;0.0143911
0.0003721;0.0136409
0.0003782;0.0136893
0.0003677;0.0134364
0.0003685;0.0134367
0.0003757;0.0135339
0.0003565;0.0131035
0.0003548;0.0130955
0.0003571;0.0130745
0.0003583;0.0131016
0.0003835;0.0135668
0.0003427;0.0127665
0.0003448;0.0128007
0.0003624;0.0131629
0.0003502;0.0128557
0.0003520;0.0129015
0.0003493;0.0128467
0.0003396;0.0125953
0.0003413;0.0126428
0.0003423;0.0127077
0.0003395;0.0126226
0.0003345;0.0124572
0.0003497;0.0128904
0.0003463;0.0127883
0.0003509;0.0128428
0.0003368;0.0125785
0.0003504;0.0128155
0.0003299;0.0123874
0.0003448;0.0126987
0.0003334;0.0124865
0.0003339;0.0124502
0.0003321;0.0124320
0.0003327;0.0124519
0.0003402;0.0125851
0.0003394;0.0126022
0.0003236;0.0122155
0.0003283;0.0123297
0.0003283;0.0123548
0.0003407;0.0125461
0.0003259;0.0123010
0.0003301;0.0123746
0.0003363;0.0124867
0.0003462;0.0126890
0.0003351;0.0124448
0.0003325;0.0124509
0.0003332;0.0123928
0.0003209;0.0121422
0.0003276;0.0122932
0.0003408;0.0126307
0.0003172;0.0120898
0.0003192;0.0121174
0.0003202;0.0120941
0.0003136;0.0119830
0.0003212;0.0122067
0.0003155;0.0119909
0.0003355;0.0125062
0.0003085;0.0118912
0.0003101;0.0119519
0.0003041;0.0118017
0.0003024;0.0117391
0.0002945;0.0116257
0.0002808;0.0112303
0.0002801;0.0112242
0.0002806;0.0111480
0.0002560;0.0105429
0.0002533;0.0104760
0.0002548;0.0104904
0.0002402;0.0100921
0.0002339;0.0098673
0.0002323;0.0097990
0.0002296;0.0097960
0.0002390;0.0101226
0.0002183;0.0094079
0.0002308;0.0097381
0.0002204;0.0095531
0.0002308;0.0097001
0.0002034;0.0089503
0.0002121;0.0091601
0.0002046;0.0089599
0.0002035;0.0088450
0.0001978;0.0087318
0.0001993;0.0087145
0.0001950;0.0087341
0.0002001;0.0089019
0.0002134;0.0091583
0.0001960;0.0086690
0.0002000;0.0089111
0.0001912;0.0085498
0.0001990;0.0087971
0.0002022;0.0088804
0.0001934;0.0086158
0.0001989;0.0087812
0.0001849;0.0083022
0.0001863;0.0083449
0.0001930;0.0085467
0.0001838;0.0082252
0.0001885;0.0084315
0.0001914;0.0085408
0.0001867;0.0084367
0.0001909;0.0085289
0.0002108;0.0090173
0.0001927;0.0085948
0.0001988;0.0087336
0.0001939;0.0087116
0.0001817;0.0082078
0.0001854;0.0083728
0.0002051;0.0089169
0.0001870;0.0085127
0.0001844;0.0083494
0.0001841;0.0083032
0.0001825;0.0082712
0.0001893;0.0085514
0.0001787;0.0081339
0.0001785;0.0081331
0.0002125;0.0090561
0.0001769;0.0081282
0.0001802;0.0082157
0.0001775;0.0080936
0.0001979;0.0087618
0.0001879;0.0085479
0.0001799;0.0081810
0.0001918;0.0086019
0.0001868;0.0083593
0.0001772;0.0081521
0.0001864;0.0085312
0.0002155;0.0091237
0.0001784;0.0081502
0.0001800;0.0081941
0.0001880;0.0084806
0.0001736;0.0079847
0.0001757;0.0081095
0.0001777;0.0081309
0.0001930;0.0086876
0.0001825;0.0083887
0.0001821;0.0083542
0.0001785;0.0081823
0.0001764;0.0081265
0.0001751;0.0080595
0.0001866;0.0085635
0.0001744;0.0080185
0.0001713;0.0079409
0.0001715;0.0079708
0.0001744;0.0080742
0.0001696;0.0079092
0.0001724;0.0080755
0.0001807;0.0082376
0.0001780;0.0081786
0.0001739;0.0081062
0.0001645;0.0077301
0.0001671;0.0078862
0.0001834;0.0084186
0.0001773;0.0082126
0.0001770;0.0082483
0.0001711;0.0079954
0.0001843;0.0085438
0.0001705;0.0080114
0.0001772;0.0082160
0.0001740;0.0081368
0.0001862;0.0085728
0.0001678;0.0079896
0.0001662;0.0079058
0.0001691;0.0079815
0.0001691;0.0079316
0.0001670;0.0078893
0.0001672;0.0079001
0.0001633;0.0077899
0.0001730;0.0081256
0.0001736;0.0081588
0.0001561;0.0075552
0.0001590;0.0076653
0.0001707;0.0080196
0.0001678;0.0080334
0.0001727;0.0080582
0.0001604;0.0076995
0.0001650;0.0078498
0.0001635;0.0078046
0.0001711;0.0080110
0.0001632;0.0078659
0.0001549;0.0075272
0.0001594;0.0076055
0.0001678;0.0079857
0.0001539;0.0074596
0.0001561;0.0076248
0.0001649;0.0077780
0.0001530;0.0074796
0.0001621;0.0078058
0.0001584;0.0076915
0.0001569;0.0076531
0.0001541;0.0075583
0.0001640;0.0078256
0.0001521;0.0074897
0.0001570;0.0076336
0.0001482;0.0072970
0.0001604;0.0077405
0.0001601;0.0077219
0.0001548;0.0075707
0.0001560;0.0076101
0.0001644;0.0079105
0.0001542;0.0076078
0.0001493;0.0073731
0.0001587;0.0077015
0.0001451;0.0072357
0.0001599;0.0078372
0.0001608;0.0078225
0.0001644;0.0079717
0.0001524;0.0074816
0.0001541;0.0075466
0.0001517;0.0075251
0.0001531;0.0076219
0.0001569;0.0076295
0.0001611;0.0079287
0.0001605;0.0078385
0.0001566;0.0077163
0.0001730;0.0081632
0.0001520;0.0076273
0.0001493;0.0074602
0.0001452;0.0073044
0.0001564;0.0076855
0.0001473;0.0073409
0.0001451;0.0072923
0.0001382;0.0070447
0.0001537;0.0075474
0.0001503;0.0074064
0.0001505;0.0075343
0.0001450;0.0073155
0.0001504;0.0075439
0.0001407;0.0071812
0.0001451;0.0072770
0.0001425;0.0072530
0.0001460;0.0073401
0.0001424;0.0072153
0.0001416;0.0071667
0.0001578;0.0076578
0.0001435;0.0073069
0.0001411;0.0072126
0.0001403;0.0071349
0.0001389;0.0071427
0.0001581;0.0078709
0.0001387;0.0071413
0.0001416;0.0072553
0.0001526;0.0075853
0.0001386;0.0070897
0.0001402;0.0072752
0.0001475;0.0074712
0.0001401;0.0071749
0.0001397;0.0071515
0.0001834;0.0086093
0.0001445;0.0073615
0.0001603;0.0079857
0.0001424;0.0072819
0.0001325;0.0069767
0.0001382;0.0072073
0.0001429;0.0072902
0.0001507;0.0075753
0.0001405;0.0071860
0.0001694;0.0082166
0.0001484;0.0074601
0.0001346;0.0070441
0.0001381;0.0070818
0.0001373;0.0071445
0.0001414;0.0072564
0.0001390;0.0071556
0.0001300;0.0068958
0.0001313;0.0069111
0.0001308;0.0069116
0.0001354;0.0070466
0.0001354;0.0070898
0.0001352;0.0070973
0.0001634;0.0079083
0.0001299;0.0068494
0.0001369;0.0071491
0.0001324;0.0069545
0.0001307;0.0069351
0.0001328;0.0070191
0.0001320;0.0069967
0.0001440;0.0073097
0.0001281;0.0068373
0.0001336;0.0071075
0.0001605;0.0077822
0.0001270;0.0067833
0.0001334;0.0069802
0.0001290;0.0068497
0.0001307;0.0069542
0.0001379;0.0071569
0.0001302;0.0069386
0.0001334;0.0070354
0.0001296;0.0069067
0.0001383;0.0072742
0.0001351;0.0070295
0.0001459;0.0074722
0.0001389;0.0072284
0.0001359;0.0070572
0.0001303;0.0069157
0.0001238;0.0067001
0.0001288;0.0068997
0.0001267;0.0067885
0.0001251;0.0067676
0.0001259;0.0068084
0.0001263;0.0067854
0.0001326;0.0071111
0.0001422;0.0073598
0.0001385;0.0072380
0.0001271;0.0068656
0.0001265;0.0068080
0.0001366;0.0071956
0.0001385;0.0073371
0.0001300;0.0069479
0.0001267;0.0067788
0.0001250;0.0067444
0.0001343;0.0070938
0.0001248;0.0067988
0.0001247;0.0067915
0.0001303;0.0069540
0.0001213;0.0066414
0.0001213;0.0066311
0.0001568;0.0077471
0.0001309;0.0070182
0.0001311;0.0070144
0.0001279;0.0069460
0.0001337;0.0070777
0.0001215;0.0066859
0.0001243;0.0067360
0.0001308;0.0070411
0.0001271;0.0068828
0.0001202;0.0066464
